Page_traffic,Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
1559.0,16.94718714121699,871,Makeup,23.0,18.0,70.0,138.0,1133.0,10.0,8.0,126.0,221.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9880.0,102695.19,8531176.0,4.0,0
4737.0,20.60170454545455,1760,Makeup,25.0,18.0,62.0,107.0,532.0,0.0,6.0,77.0,98.0,3.0,26.0,0.0,0.0,941.0,2852.112309320273,133484.0,4.0,4330.0,56344.76,5344861.0,4.0,1
3821.0,22.90415913200723,553,Skincare,26.0,15.0,47.0,138.0,944.0,9.0,6.0,84.0,63.0,6.0,18.0,0.0,0.0,1392.0,2564.360435999875,331262.0,2.0,0.0,0.0,0.0,0.0,0
2386.0,17.11848825331971,979,Makeup,19.0,14.0,34.0,68.0,442.0,12.0,7.0,113.0,209.0,0.0,20.0,0.0,0.0,1213.0,3567.772854308801,210821.0,4.0,6375.0,77040.81,7539723.0,2.0,0
4362.0,28.81685296646604,1163,Makeup,82.0,49.0,141.0,340.0,2301.0,10.0,7.0,152.0,186.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
360.0,21.28395061728395,0,Hair Care,0.0,0.0,25.0,0.0,0.0,6.0,5.0,87.0,55.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1540.0,25.39855072463768,552,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,172.0,158.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6345.0,16.00843373493976,1660,Skincare,0.0,0.0,29.0,93.0,759.0,0.0,6.0,76.0,96.0,2.0,13.0,0.0,0.0,852.0,3523.619361590746,143037.0,4.0,10579.0,111171.56,9223813.0,4.0,1
6163.0,26.26629570747218,1258,Makeup,58.0,28.0,36.0,35.0,0.0,0.0,8.0,167.0,57.0,0.0,19.0,0.0,0.0,2098.0,3032.26540613392,506650.0,2.0,0.0,0.0,0.0,0.0,1
4148.0,26.21658031088083,965,Makeup,64.0,42.0,125.0,235.0,1669.0,0.0,6.0,77.0,99.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,4.0,0
3108.0,27.49214145383104,1018,Hair Care,74.0,52.0,124.0,280.0,2170.0,6.0,6.0,84.0,151.0,0.0,3.0,0.0,0.0,995.0,3577.552129529074,160058.0,6.0,0.0,0.0,0.0,0.0,1
3572.0,29.98048780487805,1230,Makeup,104.0,67.0,182.0,299.0,1744.0,10.0,7.0,113.0,209.0,0.0,31.0,1.0,548.7022203788597,750.0,2505.526950230477,117616.0,4.0,6024.0,77040.81,7539723.0,2.0,1
3347.0,25.92877767083734,1039,Makeup,139.0,97.0,279.0,610.0,3816.0,9.0,8.0,126.0,221.0,5.0,8.0,0.0,0.0,1525.0,6389.674522796846,217075.0,4.0,0.0,0.0,0.0,0.0,1
2779.0,32.9941792782305,859,Skincare,64.0,36.0,108.0,230.0,1658.0,5.0,6.0,89.0,62.0,3.0,22.0,1.0,831.1209254604812,662.0,1784.838235677169,160540.0,4.0,6024.0,77040.81,7539723.0,2.0,0
2164.0,25.68354430379747,237,Hair Care,79.0,64.0,168.0,350.0,2252.0,12.0,6.0,66.0,124.0,4.0,3.0,1.0,85.58540970801334,447.0,968.6792933361938,61564.0,2.0,0.0,0.0,0.0,0.0,0
1320.0,18.95739644970414,845,Makeup,76.0,55.0,128.0,241.0,1437.0,0.0,6.0,86.0,116.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,4.0,0
4910.0,18.69616026711185,1198,Skincare,119.0,75.0,224.0,516.0,3332.0,10.0,6.0,90.0,64.0,2.0,19.0,0.0,0.0,557.0,1851.699584853208,85901.0,2.0,0.0,0.0,0.0,0.0,1
3236.0,15.98854961832061,1310,Skincare,62.0,55.0,165.0,285.0,1775.0,12.0,5.0,83.0,60.0,4.0,27.0,0.0,0.0,598.0,1620.566823410312,67738.0,2.0,6149.0,77040.81,7539723.0,2.0,1
2485.0,25.2707182320442,905,Makeup,87.0,56.0,151.0,285.0,1640.0,0.0,6.0,86.0,116.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5506.0,21.38609383832674,1769,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,96.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2176.0,9.725053078556263,942,Skincare,22.0,17.0,50.0,119.0,830.0,6.0,6.0,92.0,59.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,2.0,0
3410.0,21.95956873315364,1113,Makeup,80.0,63.0,150.0,310.0,2055.0,6.0,6.0,81.0,108.0,7.0,6.0,1.0,254.5994441214944,892.0,2721.408662244356,85656.0,4.0,5744.0,63978.2,6594469.0,2.0,1
2714.0,20.36205016357688,917,Skincare,26.0,27.0,61.0,109.0,516.0,13.0,7.0,113.0,209.0,0.0,18.0,1.0,69.89621619210959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4514.0,31.44399460188934,741,Hair Care,134.0,97.0,250.0,535.0,3615.0,0.0,6.0,84.0,112.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5860.0,29.50898203592815,1002,Makeup,80.0,65.0,169.0,333.0,2218.0,9.0,8.0,126.0,221.0,11.0,21.0,1.0,178.1588654748185,2045.0,4052.113983056916,392091.0,4.0,0.0,0.0,0.0,0.0,1
3957.0,24.24172185430464,1510,Makeup,69.0,37.0,160.0,314.0,2135.0,7.0,6.0,87.0,60.0,7.0,30.0,0.0,0.0,700.0,2255.365141780738,101519.0,4.0,0.0,0.0,0.0,0.0,1
2538.0,17.59085580304806,853,Makeup,24.0,21.0,54.0,91.0,501.0,0.0,6.0,82.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1927.0,11.44212523719165,527,Skincare,80.0,60.0,165.0,333.0,2269.0,0.0,8.0,160.0,158.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
887.0,21.42434988179669,846,Hair Care,32.0,15.0,0.0,0.0,0.0,13.0,7.0,111.0,209.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5812.0,70287.25,7108033.0,2.0,0
1590.0,20.90566037735849,0,Makeup,40.0,31.0,73.0,125.0,709.0,10.0,8.0,127.0,221.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,11303.0,118307.34,9990498.0,4.0,0
3401.0,32.16118047673099,881,Makeup,25.0,21.0,44.0,77.0,0.0,9.0,7.0,154.0,186.0,1.0,20.0,0.0,0.0,893.0,2738.427715555274,118145.0,2.0,6024.0,77040.81,7539723.0,2.0,0
3310.0,24.00758533501896,1582,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,79.0,58.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
997.0,23.6589641434263,1255,Makeup,43.0,38.0,90.0,206.0,1306.0,8.0,5.0,118.0,209.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.0,83933.1,7960863.0,2.0,1
4897.0,23.99314128943758,1458,Skincare,56.0,45.0,140.0,301.0,2190.0,0.0,8.0,161.0,158.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2030.0,37.15936952714536,571,Skincare,56.0,35.0,86.0,225.0,1333.0,8.0,7.0,110.0,116.0,0.0,16.0,0.0,0.0,425.0,1210.162974235599,56817.0,4.0,0.0,0.0,0.0,0.0,0
1355.0,43.16296296296296,675,Makeup,44.0,37.0,92.0,230.0,1640.0,10.0,7.0,152.0,186.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7236.0,83014.05,7458220.0,2.0,0
3038.0,19.71979865771812,1192,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,86.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6117.0,20.4281045751634,1224,Makeup,80.0,65.0,167.0,349.0,2218.0,0.0,6.0,81.0,108.0,5.0,19.0,0.0,0.0,1542.0,3758.980154232158,251653.0,2.0,4330.0,56344.76,5344861.0,2.0,1
3799.0,25.6610455311973,1186,Makeup,20.0,13.0,51.0,124.0,916.0,10.0,7.0,152.0,186.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2880.0,21.53774263120058,1391,Makeup,0.0,0.0,0.0,0.0,0.0,8.0,5.0,83.0,54.0,4.0,31.0,0.0,0.0,686.0,2039.781555754949,108029.0,2.0,6375.0,77040.81,7539723.0,2.0,1
2935.0,15.92923076923077,1300,Makeup,51.0,21.0,61.0,91.0,566.0,10.0,6.0,86.0,65.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3782.0,26.26646706586826,668,Makeup,28.0,17.0,60.0,129.0,997.0,13.0,7.0,137.0,209.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,0
4819.0,14.64700996677741,1204,Hair Care,43.0,34.0,90.0,144.0,776.0,7.0,8.0,129.0,221.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
1614.0,27.53457738748628,911,Makeup,50.0,36.0,101.0,201.0,1085.0,0.0,6.0,82.0,105.0,4.0,34.0,0.0,0.0,1223.0,6646.838767415814,270106.0,6.0,0.0,0.0,0.0,0.0,0
2535.0,27.82641509433962,1060,Makeup,46.0,36.0,92.0,161.0,881.0,9.0,5.0,153.0,186.0,4.0,4.0,0.0,0.0,835.0,3694.274137276548,147459.0,4.0,0.0,0.0,0.0,0.0,1
3829.0,20.76957070707071,1584,Makeup,23.0,18.0,70.0,138.0,1133.0,10.0,8.0,126.0,221.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4209.0,21.52800546448087,1464,Makeup,23.0,18.0,70.0,138.0,1133.0,10.0,8.0,126.0,221.0,2.0,5.0,0.0,0.0,919.0,3320.223269471735,165978.0,2.0,5744.0,63978.2,6594469.0,2.0,1
3371.0,15.82844574780059,1364,Makeup,23.0,18.0,70.0,138.0,1133.0,10.0,8.0,126.0,221.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11413.0,125721.77,10372142.0,6.0,1
3790.0,21.54352159468439,1505,Hair Care,40.0,27.0,92.0,243.0,1358.0,0.0,8.0,165.0,158.0,0.0,31.0,0.0,0.0,665.0,2556.248635432556,109451.0,2.0,0.0,0.0,0.0,0.0,1
1823.0,22.49116607773852,1132,Skincare,93.0,65.0,158.0,368.0,2322.0,9.0,5.0,117.0,209.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2206.0,28.97202797202797,1001,Makeup,96.0,69.0,156.0,354.0,2201.0,6.0,6.0,81.0,108.0,4.0,3.0,0.0,0.0,1060.0,6088.398368059509,206954.0,6.0,0.0,0.0,0.0,0.0,1
3344.0,22.56578947368421,1140,Makeup,110.0,74.0,176.0,327.0,1978.0,16.0,8.0,162.0,158.0,6.0,30.0,0.0,0.0,688.0,4506.247133015203,123678.0,4.0,0.0,0.0,0.0,0.0,1
4807.0,17.35740740740741,1620,Skincare,152.0,102.0,287.0,604.0,4098.0,2.0,6.0,90.0,62.0,5.0,10.0,0.0,0.0,698.0,2650.412541180644,172786.0,2.0,0.0,0.0,0.0,0.0,1
4851.0,11.89814814814815,1188,Skincare,161.0,117.0,341.0,696.0,4469.0,0.0,8.0,173.0,158.0,5.0,3.0,0.0,0.0,1294.0,5604.983489332845,188453.0,4.0,0.0,0.0,0.0,0.0,1
3315.0,31.37748344370861,1208,Makeup,77.0,52.0,136.0,213.0,1184.0,10.0,7.0,113.0,209.0,0.0,31.0,0.0,0.0,894.0,4382.649066714051,115570.0,4.0,0.0,0.0,0.0,0.0,1
6619.0,11.17214191852825,1522,Makeup,73.0,40.0,84.0,134.0,705.0,0.0,8.0,167.0,57.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,40244.28,3856872.0,2.0,1
2489.0,31.1832419733751,1277,Makeup,76.0,56.0,151.0,292.0,2078.0,16.0,7.0,139.0,123.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3554.0,18.18920916481892,1353,Skincare,153.0,106.0,322.0,683.0,4390.0,0.0,6.0,75.0,177.0,7.0,3.0,0.0,0.0,499.0,1758.141154793519,77888.0,2.0,0.0,0.0,0.0,0.0,1
2874.0,20.9701173959445,937,Makeup,57.0,36.0,53.0,100.0,523.0,7.0,5.0,85.0,123.0,0.0,10.0,0.0,0.0,750.0,2279.46598649802,122647.0,2.0,0.0,0.0,0.0,0.0,0
2425.0,16.77918781725888,1182,Makeup,0.0,0.0,0.0,0.0,0.0,11.0,6.0,71.0,128.0,0.0,19.0,0.0,0.0,533.0,2420.400224915404,85390.0,2.0,9522.0,102695.19,8531176.0,6.0,1
5598.0,19.05130007027407,1423,Makeup,15.0,0.0,0.0,0.0,0.0,11.0,6.0,67.0,125.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3101.0,15.64300847457627,944,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4734.0,17.94330518697226,1658,Makeup,76.0,67.0,177.0,357.0,2316.0,8.0,8.0,125.0,75.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2383.0,20.03790750568612,1319,Skincare,38.0,24.0,62.0,171.0,1271.0,0.0,6.0,77.0,99.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2925.0,9.558519793459553,1162,Hair Care,0.0,0.0,0.0,0.0,0.0,7.0,5.0,84.0,58.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2944.0,19.15664845173042,1098,Makeup,30.0,24.0,64.0,115.0,653.0,0.0,6.0,82.0,105.0,0.0,7.0,1.0,0.0,628.0,948.733233803613,50230.0,2.0,5379.0,61559.15,6156021.0,4.0,1
2540.0,24.42624728850326,922,Makeup,55.0,38.0,83.0,168.0,1109.0,8.0,7.0,118.0,209.0,0.0,19.0,0.0,0.0,1852.0,8599.517449651625,455155.0,6.0,0.0,0.0,0.0,0.0,0
1429.0,44.57249070631971,538,Makeup,158.0,109.0,313.0,658.0,4326.0,0.0,8.0,163.0,158.0,6.0,3.0,0.0,0.0,1004.0,4387.410206617591,195229.0,4.0,0.0,0.0,0.0,0.0,0
3498.0,15.92540792540793,1287,Makeup,36.0,20.0,40.0,63.0,457.0,0.0,6.0,80.0,104.0,1.0,31.0,0.0,0.0,572.0,2450.816303479167,170148.0,2.0,0.0,0.0,0.0,0.0,1
916.0,10.28260869565217,184,Hair Care,73.0,60.0,159.0,322.0,2043.0,12.0,6.0,66.0,124.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3086.0,21.69396551724138,1160,Makeup,46.0,26.0,74.0,127.0,808.0,8.0,8.0,126.0,221.0,10.0,32.0,0.0,0.0,840.0,4224.574309430953,105300.0,2.0,10801.0,118307.34,9990498.0,6.0,1
4543.0,24.86551392891451,1041,Makeup,112.0,75.0,209.0,463.0,3236.0,0.0,6.0,81.0,105.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2751.0,10.36651982378855,1135,Makeup,98.0,49.0,136.0,249.0,1646.0,10.0,6.0,86.0,65.0,4.0,31.0,0.0,0.0,786.0,4349.917519683839,251911.0,4.0,0.0,0.0,0.0,0.0,1
478.0,17.64761904761905,315,Makeup,63.0,56.0,125.0,252.0,1566.0,11.0,7.0,85.0,209.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,0
3681.0,12.33601286173633,1244,Skincare,126.0,100.0,270.0,549.0,3483.0,0.0,8.0,173.0,158.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,56344.76,5344861.0,2.0,1
6452.0,20.75846645367412,1565,Makeup,59.0,43.0,78.0,163.0,950.0,16.0,8.0,162.0,158.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
3608.0,16.54801610120759,1739,Makeup,83.0,59.0,119.0,290.0,1752.0,14.0,6.0,92.0,61.0,0.0,23.0,0.0,0.0,876.0,3311.788764726374,145573.0,2.0,4330.0,56344.76,5344861.0,4.0,1
4026.0,28.04159869494291,1226,Skincare,38.0,26.0,56.0,122.0,732.0,5.0,6.0,89.0,62.0,6.0,32.0,0.0,0.0,1607.0,3025.403214048654,553582.0,2.0,0.0,0.0,0.0,0.0,1
4134.0,22.37977099236641,1048,Hair Care,55.0,44.0,113.0,218.0,1359.0,0.0,6.0,81.0,105.0,0.0,33.0,0.0,0.0,921.0,2962.310816404132,160078.0,2.0,11557.0,130779.05,10922773.0,6.0,1
4580.0,16.30357142857143,952,Makeup,43.0,29.0,76.0,205.0,1515.0,13.0,6.0,113.0,209.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,0
6754.0,17.27439024390244,1640,Skincare,15.0,0.0,0.0,0.0,0.0,8.0,5.0,91.0,54.0,0.0,7.0,0.0,0.0,1023.0,2904.064150072501,165623.0,4.0,4330.0,56344.76,5344861.0,2.0,1
2669.0,18.59602649006623,1057,Hair Care,68.0,60.0,158.0,304.0,1853.0,11.0,7.0,115.0,209.0,7.0,16.0,0.0,0.0,1063.0,8191.980375966755,327476.0,4.0,0.0,0.0,0.0,0.0,1
7075.0,21.54109138724523,1521,Makeup,80.0,65.0,167.0,349.0,2218.0,0.0,6.0,81.0,108.0,5.0,15.0,0.0,0.0,1399.0,3683.918841045406,193246.0,2.0,4330.0,56344.76,5344861.0,2.0,1
2546.0,8.146317829457365,1032,Hair Care,47.0,29.0,98.0,237.0,1696.0,16.0,7.0,139.0,201.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3994.0,41.34342105263158,760,Makeup,51.0,27.0,86.0,153.0,1288.0,0.0,8.0,164.0,158.0,4.0,23.0,1.0,491.5184835852145,0.0,0.0,0.0,0.0,4791.0,56344.76,5344861.0,2.0,0
3194.0,24.64671814671815,1036,Makeup,55.0,38.0,83.0,168.0,1109.0,8.0,7.0,118.0,209.0,0.0,19.0,0.0,0.0,1261.0,4418.692822423289,309343.0,6.0,0.0,0.0,0.0,0.0,1
3250.0,27.89072039072039,1638,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,79.0,58.0,0.0,28.0,0.0,0.0,794.0,3780.348125885891,188212.0,4.0,0.0,0.0,0.0,0.0,1
3022.0,16.87980769230769,1872,Skincare,130.0,105.0,265.0,569.0,3762.0,16.0,7.0,139.0,211.0,6.0,3.0,0.0,0.0,683.0,2245.906826810588,131647.0,4.0,0.0,0.0,0.0,0.0,1
5982.0,14.82224587546567,1879,Skincare,89.0,64.0,178.0,395.0,2877.0,6.0,6.0,89.0,141.0,6.0,28.0,0.0,0.0,697.0,2620.491862284434,132437.0,2.0,11557.0,130779.05,10922773.0,6.0,1
5650.0,14.84731442365721,1657,Makeup,29.0,29.0,96.0,176.0,1136.0,0.0,6.0,76.0,97.0,3.0,23.0,0.0,0.0,642.0,2547.563304410479,109622.0,2.0,10579.0,111171.56,9223813.0,4.0,1
4501.0,19.07794457274827,1732,Makeup,0.0,0.0,0.0,0.0,0.0,7.0,8.0,127.0,221.0,0.0,33.0,0.0,0.0,800.0,3010.876611511695,132601.0,4.0,4330.0,56344.76,5344861.0,4.0,1
2967.0,18.42644032921811,1944,Makeup,61.0,39.0,108.0,217.0,1298.0,7.0,8.0,127.0,221.0,0.0,3.0,0.0,0.0,992.0,2477.939173677024,199358.0,4.0,3479.0,40244.28,3856872.0,2.0,1
2447.0,21.94949494949495,1089,Makeup,74.0,56.0,159.0,324.0,1997.0,0.0,8.0,163.0,158.0,12.0,15.0,1.0,74.5172824441603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4216.0,22.60411471321696,1604,Hair Care,84.0,65.0,191.0,357.0,2164.0,11.0,7.0,115.0,209.0,3.0,4.0,0.0,0.0,2231.0,12906.55090030973,641942.0,6.0,0.0,0.0,0.0,0.0,1
532.0,13.0901185770751,1265,Hair Care,22.0,13.0,31.0,0.0,0.0,0.0,8.0,159.0,158.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3863.0,12.390625,768,Makeup,52.0,36.0,112.0,270.0,1914.0,0.0,6.0,80.0,89.0,12.0,19.0,1.0,37.27820123315581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2418.0,21.66895874263261,1018,Makeup,61.0,54.0,122.0,213.0,1180.0,7.0,6.0,90.0,62.0,3.0,4.0,0.0,0.0,745.0,1763.074212725005,284777.0,2.0,0.0,0.0,0.0,0.0,1
3509.0,16.73175416133163,1562,Hair Care,39.0,24.0,114.0,222.0,1505.0,0.0,8.0,167.0,158.0,8.0,29.0,1.0,164.1823899909883,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,4.0,1
2632.0,40.38034865293186,631,Makeup,51.0,27.0,86.0,153.0,1288.0,0.0,8.0,164.0,158.0,4.0,15.0,0.0,0.0,744.0,2860.595300894494,114290.0,2.0,0.0,0.0,0.0,0.0,0
3872.0,28.59029649595687,1113,Makeup,0.0,9.0,28.0,59.0,433.0,8.0,6.0,84.0,63.0,3.0,15.0,0.0,0.0,1522.0,3213.488948699587,216983.0,2.0,0.0,0.0,0.0,0.0,1
2667.0,24.24074074074074,1134,Skincare,33.0,21.0,65.0,145.0,942.0,10.0,6.0,72.0,129.0,2.0,13.0,1.0,117.259220021584,1310.0,2255.912004495956,338711.0,2.0,0.0,0.0,0.0,0.0,1
535.0,18.0,564,Makeup,69.0,33.0,96.0,220.0,1572.0,12.0,8.0,126.0,221.0,9.0,21.0,1.0,145.1709273231362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3436.0,31.64046121593291,954,Makeup,51.0,33.0,113.0,232.0,1687.0,13.0,7.0,137.0,209.0,7.0,22.0,0.0,0.0,900.0,3300.031319812102,135514.0,2.0,0.0,0.0,0.0,0.0,0
1597.0,13.67378410438909,1686,Makeup,191.0,122.0,358.0,663.0,4270.0,1.0,6.0,85.0,59.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1665.590352598985,20.03469640644362,807,Skincare,36.0,25.0,64.0,120.0,666.0,14.0,5.0,87.0,60.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2969.0,33.84272300469483,852,Hair Care,10.0,0.0,0.0,0.0,0.0,4.0,6.0,87.0,57.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4983.0,21.86872586872587,777,Makeup,0.0,0.0,0.0,0.0,0.0,13.0,6.0,113.0,209.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4316.0,16.70935513169846,1101,Hair Care,0.0,0.0,0.0,0.0,0.0,8.0,8.0,125.0,221.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4090.0,18.01161290322581,775,Makeup,71.0,64.0,146.0,312.0,1764.0,4.0,6.0,88.0,59.0,2.0,14.0,0.0,0.0,779.0,2690.984893586465,219904.0,4.0,0.0,0.0,0.0,0.0,0
5767.0,20.98711340206185,1940,Hair Care,46.0,32.0,108.0,236.0,1830.0,8.0,8.0,125.0,221.0,8.0,17.0,0.0,0.0,981.0,2828.218459439924,131884.0,4.0,4330.0,56344.76,5344861.0,2.0,1
563.0,20.16707021791768,413,Makeup,76.0,55.0,128.0,241.0,1437.0,0.0,6.0,86.0,116.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10801.0,118307.34,9990498.0,6.0,0
3934.0,26.64408493427705,989,Hair Care,72.0,54.0,97.0,250.0,1652.0,11.0,6.0,93.0,61.0,4.0,21.0,0.0,0.0,398.0,985.3045764750132,50007.0,4.0,0.0,0.0,0.0,0.0,0
3159.0,15.78087279480037,1077,Hair Care,60.0,38.0,122.0,284.0,2099.0,16.0,7.0,139.0,201.0,2.0,17.0,0.0,0.0,447.0,1397.481602525641,113405.0,2.0,0.0,0.0,0.0,0.0,1
4829.0,24.15258855585831,1468,Makeup,69.0,37.0,146.0,303.0,1971.0,7.0,6.0,87.0,60.0,3.0,20.0,0.0,0.0,884.0,2519.381453568129,155680.0,4.0,5744.0,63978.2,6594469.0,2.0,1
3328.0,24.64656616415411,597,Makeup,117.0,80.0,227.0,357.0,1692.0,8.0,8.0,127.0,221.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2174.0,21.029296875,512,Makeup,24.0,20.0,59.0,136.0,840.0,12.0,6.0,86.0,65.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3058.0,20.19427710843373,1328,Makeup,65.0,47.0,85.0,175.0,1004.0,16.0,8.0,162.0,158.0,0.0,3.0,0.0,0.0,725.0,3786.794613495544,50332.0,2.0,4330.0,56344.76,5344861.0,4.0,1
1416.0,15.17799043062201,1045,Skincare,70.0,45.0,115.0,246.0,1532.0,10.0,6.0,89.0,68.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4242.0,25.70047393364929,1055,Skincare,15.0,0.0,0.0,0.0,0.0,8.0,5.0,91.0,54.0,3.0,28.0,0.0,0.0,1666.0,7693.773691461889,460142.0,6.0,0.0,0.0,0.0,0.0,1
2649.0,18.24345757335448,1261,Skincare,66.0,62.0,135.0,261.0,1460.0,13.0,7.0,113.0,209.0,3.0,12.0,0.0,0.0,880.0,3256.936964852157,136681.0,2.0,11557.0,130779.05,10922773.0,6.0,1
1049.0,26.60506329113924,790,Skincare,133.0,98.0,272.0,529.0,3583.0,0.0,6.0,79.0,100.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1376.0,29.66974169741697,542,Skincare,78.0,45.0,92.0,156.0,931.0,7.0,6.0,84.0,62.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3681.0,21.41427247451344,1079,Hair Care,201.0,141.0,379.0,782.0,5242.0,8.0,5.0,126.0,221.0,13.0,7.0,0.0,0.0,1181.0,3294.231398617098,246543.0,4.0,4330.0,56344.76,5344861.0,2.0,1
