vendor,profit_outlier_capped
Accenco,1.64
Accenco,-6.9216
Accenco,50.3658
Accenco,301.84
Accenco,14.16
Accenco,-11.32
Accenco,11.3
Accenco,14.255999999999998
Accenco,26.56
Accenco,0.1
Accenco,0.2
Accenco,-8.624
Accenco,13.44
Accenco,10.2
Accenco,25.2
Accenco,6.04
Accenco,-16.524
Accenco,6.96
Accenco,30.6
Accenco,301.97196
Accenco,0.36
Accenco,-5.352
Accenco,-13.767999999999999
Accenco,301.97196
Accenco,9.0
Accenco,1.8559999999999999
Accenco,30.7
Accenco,-1.98
Accenco,104.568
Accenco,20.4
Accenco,-71.2
Accenco,-1.272
Accenco,-36.828
Accenco,11.88
Accenco,19.1
Accenco,20.36
Accenco,3.18
Accenco,11.814
Accenco,-29.2446
Accenco,15.7584
Accenco,-67.308
Accenco,3.1
Accenco,1.1772
Accenco,17.3
Accenco,0.512
Accenco,-22.671999999999997
Accenco,48.906000000000006
Accenco,8.28
Accenco,0.72
Accenco,28.932
Accenco,7.28
Accenco,5.9384
Accenco,4.4312
Accenco,58.9192
Accenco,-10.632
Accenco,29.8
Accenco,35.16
Accenco,0.804
Accenco,-2.388
Accenco,50.56
Accenco,2.96
Accenco,19.8
Accenco,15.5204
Accenco,1.92
Accenco,2.3
Accenco,3.52
Accenco,4.239
Accenco,11.5432
Accenco,2.36
Accenco,49.38
Accenco,28.08
Accenco,13.8
Accenco,-17.032
Accenco,2.56
Accenco,7.84
Accenco,7.056
Accenco,27.84
Accenco,0.6696
Accenco,9.3312
Accenco,152.8
Accenco,9.04
Accenco,68.4
Accenco,1.98
Accenco,7.432
Accenco,-144.63594
Accenco,4.92
Accenco,-0.696
Accenco,-0.012
Accenco,22.74
Accenco,11.46
Accenco,4.92
Accenco,9.9
Accenco,7.92
Accenco,11.88
Accenco,7.84
Accenco,5.0
Accenco,32.76
Accenco,20.12
Accenco,1.88
Accenco,6.8724
Accenco,-11.02
Accenco,118.16
Accenco,-2.716
Accenco,2.22
Accenco,0.0
Accenco,13.6
Accenco,38.2
Accenco,43.12
Accenco,33.24
Accenco,26.04
Accenco,41.9136
Accenco,219.582
Accenco,6.129
Accenco,-6.152
Accenco,19.188
Accenco,2.9322
Accenco,7.32
Accenco,8.2
Accenco,58.3
Accenco,19.56
Accenco,4.2392
Accenco,14.04
Accenco,56.86
Accenco,17.76
Accenco,12.912
Accenco,301.97196
Accenco,10.64
Accenco,-7.944
Accenco,3.08
Accenco,5.8
Accenco,12.66
Accenco,31.8
Accenco,1.56
Accenco,60.0
Accenco,-0.672
Accenco,94.52799999999999
Accenco,4.72
Accenco,15.78
Accenco,0.14
Accenco,1.296
Accenco,-20.0904
Accenco,-5.584
Accenco,3.12
Accenco,37.66
Accenco,85.14
Accenco,-12.527999999999999
Accenco,26.88
Accenco,-32.891999999999996
Accenco,6.074
Accenco,13.48
Accenco,29.92
Accenco,0.4172
Accenco,-9.8208
Accenco,301.97196
Accenco,-20.148
Accenco,7.28
Accenco,4.96
Accenco,-1.48
Accenco,-29.3238
Accenco,146.2405
Accenco,6.3504
Accenco,4.56
Accenco,35.34
Accenco,301.97196
Accenco,-36.4
Accenco,19.02
Accenco,-18.288
Accenco,-2.084
Accenco,45.6
Accenco,12.78
Accenco,19.6
Accenco,5.56
Accenco,2.4582
Accenco,-144.63594
Accenco,0.0
Accenco,4.68
Accenco,182.52
Accenco,0.7398
Accenco,2.1684
Accenco,11.685
Accenco,301.97196
Accenco,5.3898
Accenco,43.68
Accenco,2.88
Accenco,11.0388
Accenco,70.9644
Accenco,15.66
Accenco,207.72
Accenco,5.04
Accenco,0.0
Accenco,-8.224
Accenco,11.06
Accenco,2.16
Accenco,4.62
Accenco,-4.28
Accenco,23.44
Accenco,8.2
Accenco,6.24
Accenco,152.118
Accenco,-5.656000000000001
Accenco,5.256
Accenco,13.76
Accenco,21.6
Accenco,8.82
Accenco,120.5106
Accenco,4.042
Accenco,8.0
Accenco,3.06
Accenco,4.995
Accenco,7.0
Accenco,4.7236
Accenco,-73.05199999999999
Accenco,-19.272000000000002
Accenco,2.8560000000000003
Accenco,31.04
Accenco,14.72
Accenco,43.68
Accenco,35.88
Accenco,17.28
Accenco,15.28
Accenco,-79.128
Accenco,1.41
Accenco,2.424
Accenco,6.52
Accenco,24.0
Accenco,-42.6
Accenco,6.16
Accenco,32.56
Accenco,19.44
Accenco,16.16
Accenco,6.8768
Accenco,17.9
Accenco,3.28
Accenco,-0.37200000000000005
Accenco,28.14
Accenco,1.84
Accenco,3.3
Accenco,10.64
Accenco,4.8
Accenco,20.04
Accenco,5.7
Accenco,-29.4368
Accenco,-2.86
Accenco,17.745
Accenco,-120.63600000000001
Accenco,0.21600000000000003
Accenco,-48.1194
Accenco,1.1765
Accenco,4.86
Accenco,9.78
Accenco,28.16
Accenco,-1.8559999999999999
Accenco,14.16
Accenco,27.52
Accenco,35.56
Accenco,9.1
Accenco,6.32
Accenco,19.74
Accenco,8.16
Accenco,7.196000000000001
Accenco,5.4432
Accenco,13.08
Accenco,11.6
Accenco,16.88
Accenco,16.08
Accenco,5.8653
Accenco,-0.7959999999999999
Accenco,301.97196
Accenco,21.0
Accenco,47.9385
Accenco,2.56
Accenco,2.9346
Accenco,13.455
Accenco,-12.376
Accenco,1.8048
Accenco,14.08
Accenco,0.0
Accenco,52.02
Accenco,7.1628
Accenco,15.04
Accenco,4.32
Accenco,18.64
Accenco,7.5
Accenco,0.0
Accenco,4.56
Accenco,87.7443
Accenco,14.7
Accenco,8.176
Accenco,46.816
Accenco,4.08
Accenco,32.76
Accenco,40.104
Accenco,10.08
Accenco,3.9592
Accenco,-34.758
Accenco,8.08
Accenco,4.68
Accenco,2.86
Accenco,3.8
Accenco,168.3
Accenco,2.16
Accenco,15.48
Accenco,-8.344
Accenco,0.94
Accenco,14.2
Accenco,22.44
Accenco,254.56
Accenco,24.892
Accenco,0.0
Accenco,1.308
Accenco,2.0
Accenco,12.2328
Accenco,3.5
Accenco,1.2
Accenco,24.0
Accenco,4.5
Accenco,166.08
Accenco,11.76
Accenco,0.26
Accenco,39.38
Accenco,38.36
Accenco,5.94
Accenco,-132.22799999999998
Accenco,15.92
Accenco,-2.112
Accenco,15.84
Accenco,-4.428
Accenco,64.56
Accenco,3.21
Accenco,0.72
Accenco,-3.9160000000000004
Accenco,2.6536
Accenco,-6.028
Accenco,-27.24
Accenco,3.5
Accenco,1.2192
Accenco,31.36
Accenco,16.1
Accenco,34.2144
Accenco,-6.287999999999999
Accenco,25.28
Accenco,0.8804
Accenco,2.48
Accenco,4.48
Accenco,6.16
Accenco,-1.92
Accenco,7.3386
Accenco,3.64
Accenco,5.84
Accenco,9.04
Accenco,21.92
Accenco,0.36
Accenco,0.34
Accenco,0.52
Accenco,13.2
Accenco,71.12
Accenco,40.7
Accenco,3.58
Accenco,1.76
Accenco,3.72
Accenco,4.48
Accenco,3.0
Accenco,-2.2319999999999998
Accenco,12.52
Accenco,11.52
Accenco,5.36
Accenco,5.52
Accenco,-5.72
Accenco,-9.024
Accenco,9.12
Accenco,30.72
Accenco,49.44
Accenco,0.35200000000000004
Accenco,-100.92
Accenco,15.28
Accenco,-11.6928
Accenco,1.05
Accenco,43.68
Accenco,1.56
Accenco,-2.24
Accenco,11.16
Accenco,23.9169
Accenco,22.5
Accenco,51.52
Accenco,13.92
Accenco,14.651
Accenco,3.52
Accenco,7.32
Accenco,12.0
Accenco,13.8528
Accenco,4.144
Accenco,33.48
Accenco,22.56
Accenco,4.84
Accenco,222.74
Accenco,8.94
Accenco,42.6
Accenco,301.97196
Accenco,15.68
Accenco,4.2
Accenco,-4.7669999999999995
Accenco,147.0896
Accenco,14.56
Accenco,26.56
Accenco,31.4685
Accenco,15.32
Accenco,58.06
Accenco,1.92
Accenco,9.96
Accenco,179.82
Accenco,0.2
Accenco,5.2
Accenco,15.54
Accenco,0.0
Accenco,8.72
Accenco,6.4
Accenco,-27.384
Accenco,13.264000000000001
Accenco,7.2576
Accenco,15.36
Accenco,-118.86
Accenco,16.66
Accenco,-144.63594
Accenco,15.96
Accenco,0.264
Accenco,-11.008
Accenco,-5.0
Accenco,1.8
Accenco,0.68
Accenco,19.56
Accenco,7.44
Accenco,8.88
Accenco,-37.168
Accenco,0.32
Accenco,10.76
Accenco,4.96
Accenco,-2.344
Accenco,-21.7
Accenco,12.6392
Accenco,31.0688
Accenco,9.8
Accenco,5.7
Accenco,117.0104
Accenco,29.5626
Accenco,5.7072
Accenco,5.796
Accenco,-42.568000000000005
Accenco,3.58
Accenco,41.736000000000004
Accenco,-2.444
Accenco,1.6196
Accenco,7.1592
Accenco,52.7956
Accenco,78.9412
Accenco,160.9139
Accenco,4.96
Accenco,19.74
Accenco,-6.4479999999999995
Accenco,-135.028
Accenco,-4.328
Accenco,10.1
Accenco,-28.2744
Accenco,50.1876
Accenco,-21.84
Accenco,8.2062
Accenco,12.4416
Accenco,4.1416
Accenco,-24.6624
Accenco,5.952000000000001
Accenco,25.3
Accenco,85.5297
Accenco,20.0851
Accenco,15.552
Accenco,10.7892
Accenco,39.04
Accenco,67.6
Accenco,30.08
Accenco,28.2
Accenco,-1.744
Accenco,23.68
Accenco,7.68
Accenco,1.6704
Accenco,-13.356
Accenco,10.3
Accenco,8.352
Accenco,5.12
Accenco,14.52
Accenco,2.52
Accenco,5.58
Accenco,2.56
Accenco,4.88
Accenco,34.86
Accenco,17.1
Accenco,2.8
Accenco,10.74
Accenco,0.92
Accenco,5.88
Accenco,4.6818
Accenco,3.92
Accenco,24.48
Accenco,7.44
Accenco,0.0
Accenco,12.78
Accenco,2.8
Accenco,12.78
Accenco,1.476
Accenco,3.0576
Accenco,40.3
Accenco,1.88
Accenco,37.56
Accenco,3.08
Accenco,-3.86
Accenco,26.74
Accenco,-30.04
Accenco,36.0
Accenco,5.72
Accenco,-27.144000000000002
Accenco,-0.048
Accenco,2.2
Accenco,-1.776
Accenco,13.38
Accenco,0.5904
Accenco,0.679
Accenco,11.28
Accenco,28.16
Accenco,27.66
Accenco,9.76
Accenco,14.14
Accenco,-5.088
Accenco,7.58
Accenco,34.14
Accenco,16.42
Accenco,-2.536
Accenco,6.534
Accenco,10.0725
Accenco,17.8066
Accenco,32.4684
Accenco,31.5776
Accenco,23.0864
Accenco,-0.21600000000000003
Accenco,9.72
Accenco,12.78
Accenco,56.98
Accenco,16.5
Accenco,34.3
Accenco,11.2
Accenco,2.4
Accenco,0.9774
Accenco,12.2
Accenco,56.9
Accenco,82.1
Accenco,-0.6
Accenco,2.0
Accenco,2.24
Accenco,5.78
Accenco,12.6
Accenco,6.7
Accenco,7.44
Accenco,5.46
Accenco,3.72
Accenco,87.18
Accenco,60.96
Accenco,5.2884
Accenco,214.76
Accenco,-8.436
Accenco,0.0
Accenco,9.66
Accenco,2.3328
Accenco,96.3438
Accenco,2.1736
Accenco,11.64
Accenco,47.856
Accenco,82.728
Accenco,4.64
Accenco,0.4
Accenco,5.52
Accenco,3.4048
Accenco,-3.8864
Accenco,-0.384
Accenco,7.68
Accenco,29.985
Accenco,-40.0
Accenco,-26.796
Accenco,-5.712000000000001
Accenco,-5.8604
Accenco,-39.4565
Accenco,49.9704
Accenco,42.8
Accenco,-20.724
Accenco,2.3616
Accenco,4.5
Accenco,-12.432
Accenco,29.9
Accenco,34.7802
Accenco,5.0336
Accenco,12.8
Accenco,17.1
Accenco,2.28
Accenco,2.0049
Accenco,-1.624
Accenco,-144.63594
Accenco,-10.4874
Accenco,-51.294
Accenco,-9.12
Accenco,14.2
Accenco,-144.63594
Accenco,28.64
Accenco,1.36
Accenco,0.0
Accenco,10.9698
Accenco,-7.456
Accenco,10.98
Accenco,-19.584
Accenco,18.616
Accenco,301.97196
Accenco,179.7488
Accenco,14.2992
Accenco,8.16
Accenco,3.8844
Accenco,0.0
Accenco,3.84
Accenco,-26.733
Accenco,8.218
Accenco,4.38
Accenco,1.5
Whizystems,7.52
Whizystems,-4.263
Whizystems,41.535
Whizystems,-41.364
Whizystems,-144.63594
Whizystems,-144.63594
Whizystems,3.9144
Whizystems,117.132
Whizystems,301.97196
Whizystems,36.27428
Whizystems,58.178999999999995
Whizystems,301.97196
Whizystems,83.1924
Whizystems,-90.096
Whizystems,13.62
Whizystems,-131.39768
Whizystems,-56.3108
Whizystems,12.72
Whizystems,5.52
Whizystems,25.11
Whizystems,6.7966
Whizystems,0.4
Whizystems,-7.02
Whizystems,13.84
Whizystems,4.698
Whizystems,301.97196
Whizystems,-51.968
Whizystems,2.988
Whizystems,-40.76848
Whizystems,153.9
Whizystems,-25.12
Whizystems,-8.328
Whizystems,30.1968
Whizystems,301.97196
Whizystems,190.08
Whizystems,1.98
Whizystems,59.7
Whizystems,74.06
Whizystems,-144.63594
Whizystems,8.3524
Whizystems,225.84799999999998
Whizystems,41.79
Whizystems,37.797
Whizystems,-20.2356
Whizystems,15.8631
Whizystems,-19.392
Whizystems,22.38
Whizystems,5.72
Whizystems,-116.0138
Whizystems,-38.352
Whizystems,-1.104
Whizystems,-85.976
Whizystems,225.6
Whizystems,1.56
Whizystems,-38.3
Whizystems,-144.63594
Whizystems,31.36
Whizystems,8.34
Whizystems,-36.828
Whizystems,0.424
Whizystems,-12.404000000000002
Whizystems,-31.576
Whizystems,13.1956
Whizystems,24.936
Whizystems,0.5
Whizystems,111.59100000000001
Whizystems,239.985
Whizystems,107.9892
Whizystems,-52.848
Whizystems,301.97196
Whizystems,21.44
Whizystems,-25.488000000000003
Whizystems,-1.02
Whizystems,108.08
Whizystems,21.69
Whizystems,260.46047999999996
Whizystems,-15.415999999999999
Whizystems,-21.57072
Whizystems,-144.63594
Whizystems,14.88
Whizystems,174.66
Whizystems,220.4825
Whizystems,6.287999999999999
Whizystems,101.6
Whizystems,-133.41232
Whizystems,19.14
Whizystems,-0.768
Whizystems,-2.24
Whizystems,41.681999999999995
Whizystems,60.48
Whizystems,-35.672
Whizystems,-132.528
Whizystems,3.2186
Whizystems,-40.76848
Whizystems,-144.63594
Whizystems,7.56
Whizystems,225.4668
Whizystems,8.25
Whizystems,24.28
Whizystems,63.72064
Whizystems,74.0
Whizystems,121.74
Whizystems,-144.63594
Whizystems,11.151
Whizystems,-1.92
Whizystems,-3.048
Whizystems,40.38
Whizystems,27.0
Whizystems,-144.63594
Whizystems,-0.9012
Whizystems,6.999
Whizystems,-1.9791
Whizystems,1.96
Whizystems,8.16
Whizystems,1.66
Whizystems,245.4064
Whizystems,56.01
Whizystems,-15.264000000000001
Whizystems,59.427
Whizystems,-2.176
Whizystems,301.97196
Whizystems,-2.249
Whizystems,120.912
Whizystems,21.84
Whizystems,17.58
Whizystems,-138.8
Whizystems,-144.63594
Whizystems,2.98
Whizystems,17.58
Whizystems,107.2
Whizystems,87.68
Whizystems,55.4
Whizystems,-144.63594
Whizystems,-14.6958
Whizystems,-51.456
Whizystems,29.736
Whizystems,-2.184
Whizystems,-81.927
Whizystems,11.11304
Whizystems,27.9
Whizystems,47.82
Whizystems,0.0
Whizystems,24.6
Whizystems,59.5
Whizystems,17.1574
Whizystems,1.44
Whizystems,57.996
Whizystems,18.846
Whizystems,84.39504000000001
Whizystems,238.8
Whizystems,-60.8361
Whizystems,53.12
Whizystems,29.22
Whizystems,-1.0497
Whizystems,22.087
Whizystems,-14.344000000000001
Whizystems,-144.63594
Whizystems,-58.391999999999996
Whizystems,-78.94
Whizystems,-144.63594
Whizystems,-144.63594
Whizystems,301.97196
Whizystems,21.5397
Whizystems,180.96
Whizystems,-5.892
Whizystems,-39.834
Whizystems,3.24
Whizystems,142.9948
Whizystems,1.04
Whizystems,54.96
Whizystems,-12.515999999999998
Whizystems,97.2
Whizystems,20.48
Whizystems,49.0
Whizystems,106.2
Whizystems,301.97196
Whizystems,9.506
Whizystems,-16.368
Whizystems,-37.02
Whizystems,0.0
Whizystems,65.97800000000001
Whizystems,264.5865
Whizystems,10.472000000000001
Whizystems,23.6
Whizystems,26.96
Whizystems,1.176
Whizystems,41.7186
Whizystems,-144.63594
Whizystems,9.1296
Whizystems,106.5
Whizystems,27.2
Whizystems,44.36
Whizystems,-60.12
Whizystems,-50.52
Whizystems,211.8
Whizystems,29.574
Whizystems,-5.624
Whizystems,76.704
Whizystems,4.5
Whizystems,107.985
Whizystems,2.48
Whizystems,93.5948
Whizystems,110.96
Whizystems,53.28
Whizystems,16.6788
Whizystems,10.7964
Whizystems,171.93
Whizystems,-47.0304
Whizystems,182.226
Whizystems,-6.392
Whizystems,8.04
Whizystems,60.48
Whizystems,139.4748
Whizystems,8.352
Whizystems,77.7519
Whizystems,-29.872
Whizystems,301.97196
Whizystems,190.575
Whizystems,148.491
Whizystems,15.24
Whizystems,184.26
Whizystems,227.097
Whizystems,-16.5528
Whizystems,26.37
Whizystems,-13.2867
Whizystems,1.0346
Whizystems,114.9954
Whizystems,82.27799999999999
Whizystems,56.1
Whizystems,103.8798
Whizystems,42.0186
Whizystems,62.64
Whizystems,-55.86
Whizystems,31.8
Whizystems,75.5748
Whizystems,5.1015
Whizystems,129.34799999999998
Whizystems,107.79
Whizystems,32.76
Whizystems,-34.272
Whizystems,27.264
Whizystems,62.16
Whizystems,3.76
Whizystems,0.56
Whizystems,-3.345
Whizystems,10.08
Whizystems,-3.7832
Whizystems,-144.63594
Whizystems,11.76
Whizystems,103.8
Whizystems,10.0464
Whizystems,56.84
Whizystems,20.37688
Whizystems,113.9886
Whizystems,301.97196
Whizystems,3.3725
Whizystems,4.4784
Whizystems,19.64
Whizystems,41.22
Whizystems,-45.864
Whizystems,7.44
Whizystems,1.6
Whizystems,0.0
Whizystems,93.12
Whizystems,301.97196
Whizystems,-144.63594
Whizystems,18.08
Whizystems,-0.024
Whizystems,34.464
Whizystems,34.89416
Whizystems,0.52
Whizystems,155.68
Whizystems,2.44
Whizystems,4.14
Whizystems,-74.90268
Whizystems,24.88
Whizystems,6.6
Whizystems,71.742
Whizystems,67.43576
Whizystems,109.76
Whizystems,20.68
Whizystems,0.696
Whizystems,20.472
Whizystems,120.22112
Whizystems,16.06
Whizystems,58.772
Whizystems,73.6
Whizystems,23.04
Whizystems,-144.63594
Whizystems,20.16
Whizystems,235.36584
Whizystems,13.288160000000001
Whizystems,7.656000000000001
Whizystems,9.68
Whizystems,70.5564
Whizystems,2.6519999999999997
Whizystems,13.398
Whizystems,31.691999999999997
Whizystems,8.272
Whizystems,12.96
Whizystems,-7.08
Whizystems,5.52
Whizystems,20.0928
Whizystems,11.08
Whizystems,301.97196
Whizystems,-0.6
Whizystems,48.526759999999996
Whizystems,21.94
Whizystems,57.0
Whizystems,89.5888
Whizystems,3.48
Whizystems,54.8
Whizystems,31.2
Whizystems,1.0797
Whizystems,3.44
Whizystems,2.8
Whizystems,-1.68
Whizystems,9.552
Whizystems,0.4752
Whizystems,18.896
Whizystems,206.31599999999997
Whizystems,0.2997
Whizystems,111.8
Whizystems,43.69512
Whizystems,3.08
Whizystems,260.982
Whizystems,33.995
Whizystems,-3.96
Whizystems,28.3479
Whizystems,88.8
Whizystems,5.76
Whizystems,1.04
Whizystems,-17.68
Whizystems,83.59200000000001
Whizystems,40.64
Whizystems,-6.132000000000001
Whizystems,10.5
Whizystems,39.32
Whizystems,88.74
Whizystems,188.16
Whizystems,50.64
Whizystems,21.72
Whizystems,6.0114
Whizystems,112.8
Whizystems,-10.59492
Whizystems,-53.376000000000005
Whizystems,119.94984
Whizystems,233.295
Whizystems,13.74
Whizystems,5.7
Whizystems,3.34
Whizystems,121.43700000000001
Whizystems,-11.888
Whizystems,-6.4
Whizystems,1.7055
Whizystems,12.66
Whizystems,257.9871
Whizystems,0.7794
Whizystems,3.8
Whizystems,88.68
Whizystems,27.0
Whizystems,239.976
Whizystems,-144.63594
Whizystems,-2.7
Whizystems,-7.896
Whizystems,74.52
Whizystems,23.22
Whizystems,125.9874
Whizystems,149.64
Whizystems,27.36
Whizystems,86.3928
Whizystems,214.74
Whizystems,31.2
Whizystems,-5.6943
Whizystems,7.024
Whizystems,1.3365
Whizystems,8.2848
Whizystems,133.99200000000002
Whizystems,301.97196
Whizystems,14.9925
Whizystems,1.584
Whizystems,23.88
Whizystems,-9.936
Whizystems,14.628
Whizystems,15.6514
Whizystems,19.11
Whizystems,138.72
Whizystems,174.636
Whizystems,11.85096
Whizystems,1.53
Whizystems,285.2
Whizystems,9.036
Whizystems,9.048
Whizystems,36.930479999999996
Whizystems,-85.71444
Whizystems,251.6934
Whizystems,68.868
Whizystems,47.8629
Whizystems,102.06
Whizystems,0.0
Whizystems,52.6344
Whizystems,5.22
Whizystems,-56.7556
Whizystems,15.664000000000001
Whizystems,17.7
Whizystems,4.48
Whizystems,301.97196
Whizystems,65.51100000000001
Whizystems,116.8
Whizystems,92.53200000000001
Whizystems,8.94
Whizystems,51.8346
Whizystems,15.378
Whizystems,58.66
Whizystems,7.56
Whizystems,-111.22116000000001
Whizystems,-12.424000000000001
Whizystems,6.22
Whizystems,17.58
Whizystems,242.46432000000001
Whizystems,48.3
Whizystems,284.06
Whizystems,31.996
Whizystems,73.08
Whizystems,23.4416
Whizystems,1.3840000000000001
Whizystems,-1.08
Whizystems,3.2760000000000002
Whizystems,-29.528440000000003
Whizystems,35.6778
Whizystems,-5.775
Whizystems,-144.63594
Whizystems,47.32
Whizystems,16.9975
Whizystems,109.2378
Whizystems,10.8
Whizystems,-144.63594
Whizystems,21.0
Whizystems,-144.63594
Whizystems,-144.63594
Whizystems,-144.63594
Whizystems,222.76
Whizystems,5.78
Whizystems,4.5
Whizystems,10.134
Whizystems,30.432
Whizystems,74.8142
Whizystems,8.3916
Whizystems,-13.6461
Whizystems,36.44
Whizystems,22.24
Whizystems,-65.52
Whizystems,167.979
Whizystems,9.816
Whizystems,45.8
Whizystems,11.84
Whizystems,9.4437
Whizystems,26.52
Whizystems,101.37552
Whizystems,-144.63594
Whizystems,29.34
Whizystems,-36.52
Whizystems,32.88
Whizystems,85.92
Whizystems,65.97
Whizystems,-36.795
Whizystems,6.42
Whizystems,24.0
Whizystems,68.236
Whizystems,2.2824
Whizystems,61.716
Whizystems,15.52
Whizystems,129.8
Whizystems,-22.686
Whizystems,8.783999999999999
Whizystems,5.76
Whizystems,-144.63594
Whizystems,-144.63594
Whizystems,10.984000000000002
Whizystems,10.02
Whizystems,2.577
Whizystems,30.436159999999997
Whizystems,39.4255
Whizystems,-94.92
Whizystems,30.09
Whizystems,0.24
Whizystems,14.22
Whizystems,70.5028
Whizystems,-144.63594
Whizystems,13.2
Whizystems,-144.63594
Whizystems,301.97196
Whizystems,192.50144
Whizystems,296.0671
Whizystems,-3.7119999999999997
Whizystems,83.45076
Whizystems,2.008
Whizystems,36.228
Whizystems,71.4
Whizystems,-30.87
Whizystems,98.1396
Whizystems,99.06
Whizystems,0.0
Whizystems,176.386
Whizystems,32.9817
Whizystems,28.8
Whizystems,2.24
Whizystems,301.97196
Whizystems,101.59200000000001
Whizystems,-129.4792
Whizystems,301.97196
Whizystems,-144.63594
Whizystems,63.38399999999999
Whizystems,-52.88399999999999
Whizystems,14.995
Whizystems,-10.872
Whizystems,33.28
Whizystems,19.64
Whizystems,50.0
Whizystems,41.354040000000005
Whizystems,214.74
Whizystems,30.75
Whizystems,296.658
Whizystems,20.52
Whizystems,58.812
Whizystems,9.29004
Whizystems,93.0
Whizystems,-2.7239999999999998
Whizystems,0.04
Whizystems,2.72
Whizystems,-4.416
Whizystems,209.2365
Whizystems,-144.63594
Whizystems,104.16
Whizystems,71.08800000000001
Whizystems,-2.88
Whizystems,84.72
Whizystems,82.8
Whizystems,1.3986
Whizystems,-2.34
Whizystems,2.408
Whizystems,0.0
Whizystems,-16.272000000000002
Whizystems,23.24
Whizystems,4.856
Whizystems,9.808
Whizystems,301.97196
Whizystems,166.3848
Whizystems,27.12
Whizystems,23.5248
Whizystems,-10.88
Whizystems,178.002
Whizystems,11.38
Whizystems,-24.48
Whizystems,288.3
Whizystems,196.74024
Whizystems,40.208
Whizystems,-79.256
Whizystems,18.84
Whizystems,-15.1767
Whizystems,7.9984
Whizystems,241.14696
Whizystems,5.207999999999999
Whizystems,-11.196
Whizystems,301.97196
Whizystems,-5.4558
Whizystems,-12.7302
Whizystems,-18.585
Whizystems,95.2
Whizystems,22.36
Whizystems,22.17012
Whizystems,0.82
Whizystems,32.76
Whizystems,0.28800000000000003
Whizystems,10.134
Whizystems,3.2
Whizystems,2.0994
Whizystems,301.97196
Whizystems,124.1
Whizystems,6.12
Whizystems,16.74
Whizystems,173.0316
Whizystems,95.2
Whizystems,0.44
Whizystems,110.88184
Whizystems,43.69512
Whizystems,3.72
Whizystems,29.04
Whizystems,-4.0
Whizystems,56.688
Whizystems,247.062
Whizystems,58.16
Whizystems,47.76
Whizystems,27.32
Whizystems,-144.63594
Whizystems,5.9988
Whizystems,220.65176
Whizystems,42.4
Whizystems,10.208
Whizystems,18.92
Whizystems,301.97196
Whizystems,18.0
Whizystems,14.4
Whizystems,301.466
Whizystems,3.84
Whizystems,70.72496
Whizystems,301.466
Whizystems,-6.24
Whizystems,119.99600000000001
Whizystems,39.76
Whizystems,109.99799999999999
Whizystems,31.944000000000003
Whizystems,188.78508
Whizystems,-21.95968
Whizystems,-4.58
Whizystems,9.3
Whizystems,-1.48
Whizystems,4.216
Whizystems,301.97196
Whizystems,5.32
Whizystems,-144.63594
Whizystems,18.72
Whizystems,13.32
Whizystems,301.97196
Whizystems,117.72
Whizystems,9.9
Whizystems,-63.3
Whizystems,0.0
Whizystems,35.64
Whizystems,6.56
Whizystems,-45.048
Whizystems,43.659
Whizystems,-7.992000000000001
Whizystems,-8.26
Whizystems,12.918
Whizystems,83.853
Whizystems,131.48112
Whizystems,5.56
Whizystems,-18.48
Whizystems,81.5949
Whizystems,270.282
Whizystems,55.728
Whizystems,165.324
Whizystems,165.42
Whizystems,44.595
Whizystems,-36.444
Whizystems,74.325
Whizystems,14.448
Whizystems,-1.2724799999999998
Whizystems,1.016
Whizystems,131.586
Whizystems,32.1966
Whizystems,5.856
Whizystems,16.96
Whizystems,301.97196
Whizystems,16.28
Whizystems,0.96
Whizystems,6.3
Whizystems,180.64
Whizystems,78.9516
Whizystems,-17.9964
Whizystems,104.94
Whizystems,15.68
Whizystems,15.78
Whizystems,8.6
Whizystems,-57.51
Whizystems,-140.33808
Whizystems,31.198
Whizystems,57.12
Whizystems,31.8
Whizystems,2.016
Whizystems,223.9936
Whizystems,-0.008
Whizystems,-144.63594
Whizystems,165.36
Whizystems,-87.69936
Whizystems,4.3624
Whizystems,142.155
Whizystems,301.97196
Whizystems,13.36
Whizystems,33.2
Whizystems,81.6
Whizystems,66.9546
Whizystems,148.224
Whizystems,-3.6919999999999997
Whizystems,81.22399999999999
Whizystems,3.528
Whizystems,57.636
Whizystems,27.444000000000003
Whizystems,-6.188
Whizystems,22.4955
Whizystems,15.06
Whizystems,4.0
Whizystems,34.72
Whizystems,58.7916
Whizystems,7.2
Whizystems,1.8159999999999998
Whizystems,8.16
Whizystems,13.20144
Whizystems,42.9914
Whizystems,55.639680000000006
Whizystems,22.92
Whizystems,55.84
Whizystems,19.44
Whizystems,29.73
Whizystems,24.62032
Whizystems,1.456
Whizystems,77.43
Whizystems,-7.7247
Whizystems,26.146520000000002
Whizystems,60.96
Whizystems,134.9925
Whizystems,36.4
Whizystems,72.0
Whizystems,162.72
Whizystems,9.18
Whizystems,83.4
Whizystems,51.3
Whizystems,78.78
Whizystems,301.97196
Whizystems,-144.63594
Whizystems,10.16
Whizystems,26.8752
Whizystems,64.44
Whizystems,-54.618
Whizystems,2.208
Whizystems,11.4741
Whizystems,103.28268
Whizystems,4.12
Whizystems,148.28472
Whizystems,301.97196
Whizystems,4.36
Whizystems,-144.63594
Whizystems,-57.62311999999999
