SKU ID,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic_equal_bin,Day,Month,Year
58,2,6,9,11,0,0,0.0,21,5,2022
15,2,6,18,5,0,0,0.0,8,10,2022
58,2,6,9,11,0,0,0.0,5,11,2022
48,2,6,9,21,0,0,0.0,13,2,2021
56,2,6,9,11,0,0,0.0,31,7,2021
59,2,6,9,11,0,0,0.0,4,9,2021
34,2,6,15,19,0,0,0.0,25,12,2021
26,2,6,15,6,0,0,0.0,26,2,2022
10,2,6,18,5,0,0,0.0,16,4,2022
24,2,6,15,6,0,0,0.0,11,6,2022
48,2,6,9,21,0,0,0.0,1,10,2022
6,2,6,18,6,0,0,0.0,12,11,2022
55,2,6,9,11,0,0,0.0,27,2,2021
17,2,6,18,5,0,0,0.0,17,4,2021
7,2,6,18,6,0,0,0.0,12,6,2021
55,2,6,9,11,0,0,0.0,28,8,2021
36,2,6,15,19,0,0,0.0,22,1,2022
15,2,6,18,5,0,0,0.0,27,8,2022
32,2,6,15,19,0,0,0.0,24,12,2022
21,2,6,15,6,30083,1292,1.0,6,3,2021
7,2,6,18,6,24968,1266,1.0,24,4,2021
24,2,6,15,6,28859,1263,0.0,25,6,2022
47,2,6,9,21,35492,1340,0.0,6,8,2022
32,2,6,15,19,43323,1320,0.0,17,9,2022
26,2,6,15,6,29391,1376,1.0,5,11,2022
28,2,6,15,6,23399,1071,1.0,13,2,2021
48,2,6,9,21,25639,1203,1.0,10,4,2021
30,2,6,15,19,34910,1701,0.0,9,10,2021
21,2,6,15,6,40886,1607,1.0,15,1,2022
39,2,6,15,19,33286,1366,1.0,29,1,2022
48,2,6,9,21,34355,1510,1.0,28,5,2022
35,2,6,15,19,34224,1063,0.0,17,9,2022
55,2,6,9,11,18235,568,0.0,3,7,2021
9,2,6,18,6,26463,843,1.0,14,8,2021
18,2,6,18,5,22088,574,1.0,28,8,2021
8,2,6,18,6,27697,943,0.0,20,11,2021
7,2,6,18,6,16950,767,0.0,24,9,2022
3,2,6,18,6,17565,1053,1.0,22,10,2022
41,2,6,9,21,0,0,0.0,13,3,2021
30,2,6,15,19,0,0,0.0,23,10,2021
50,2,6,9,11,748,30,0.0,30,10,2021
51,2,6,9,11,0,0,0.0,4,12,2021
53,2,6,9,11,0,0,0.0,26,11,2022
1,2,6,18,6,0,0,0.0,24,12,2022
53,2,6,9,11,25004,1224,1.0,15,1,2022
38,2,6,15,19,27607,1116,1.0,26,3,2022
44,2,6,9,21,25885,1041,1.0,16,7,2022
14,2,6,18,5,16040,992,0.0,23,1,2021
27,2,6,15,6,16187,1010,0.0,20,3,2021
25,2,6,15,6,6590,607,0.0,3,7,2021
56,2,6,9,11,23765,954,0.0,14,5,2022
59,2,6,9,11,22890,1042,0.0,12,11,2022
55,2,6,9,11,9606,611,0.0,26,11,2022
54,2,6,9,11,0,0,0.0,19,2,2022
3,2,6,18,6,0,0,0.0,7,5,2022
16,2,6,18,5,25798,1186,0.0,6,11,2021
19,2,6,18,5,26962,1204,0.0,12,3,2022
22,2,6,15,6,30099,1308,0.0,4,6,2022
2,2,6,18,6,7264,565,0.0,17,12,2022
55,2,6,9,11,28604,1295,0.0,10,4,2021
5,2,6,18,6,25492,1090,0.0,26,6,2021
16,2,6,18,5,25058,1043,0.0,5,3,2022
15,2,6,18,5,17869,863,0.0,12,3,2022
42,2,6,9,21,23505,916,0.0,30,4,2022
13,2,6,18,5,19783,814,0.0,18,6,2022
16,2,6,18,5,29500,1103,0.0,9,7,2022
7,2,6,18,6,21822,1184,0.0,26,11,2022
18,2,6,18,5,34250,1375,1.0,10,4,2021
52,2,6,9,11,27889,1303,1.0,5,6,2021
3,2,6,18,6,12856,423,0.0,13,11,2021
10,2,6,18,5,17759,688,0.0,26,2,2022
40,2,6,9,21,24359,1145,1.0,19,11,2022
44,2,6,9,21,0,0,0.0,30,1,2021
32,2,6,15,19,0,0,0.0,28,5,2022
8,2,6,18,6,0,0,0.0,6,2,2021
50,2,6,9,11,0,0,0.0,12,6,2021
50,2,6,9,11,0,0,0.0,19,6,2021
13,2,6,18,5,0,0,0.0,30,10,2021
27,2,6,15,6,0,0,0.0,17,9,2022
14,2,6,18,5,0,0,0.0,26,11,2022
17,2,6,18,5,0,0,0.0,3,12,2022
42,2,6,9,21,20523,1109,0.0,22,5,2021
18,2,6,18,5,19947,1078,1.0,10,7,2021
47,2,6,9,21,26547,1404,0.0,4,9,2021
49,2,6,9,21,25175,1528,1.0,30,4,2022
16,2,6,18,5,19342,919,0.0,2,1,2021
6,2,6,18,6,18090,851,0.0,19,6,2021
22,2,6,15,6,17884,848,1.0,13,11,2021
17,2,6,18,5,17805,784,0.0,23,4,2022
39,2,6,15,19,18292,754,0.0,3,9,2022
44,2,6,9,21,29386,1164,0.0,10,12,2022
28,2,6,15,6,17025,652,0.0,24,12,2022
10,2,6,18,5,29474,1166,1.0,10,4,2021
1,2,6,18,6,22417,836,1.0,8,5,2021
4,2,6,18,6,23799,1017,0.0,24,7,2021
38,2,6,15,19,30598,1397,1.0,18,9,2021
52,2,6,9,11,30624,1303,0.0,4,6,2022
49,2,6,9,21,25457,1150,0.0,9,7,2022
15,2,6,18,5,30880,1466,1.0,30,7,2022
23,2,6,15,6,31339,1404,1.0,29,10,2022
36,2,6,15,19,26434,1923,1.0,29,5,2021
55,2,6,9,11,27001,1994,1.0,9,10,2021
10,2,6,18,5,26038,1614,1.0,6,11,2021
14,2,6,18,5,31807,2049,1.0,29,1,2022
4,2,6,18,6,27050,1761,1.0,12,3,2022
18,2,6,18,5,18801,1425,1.0,9,4,2022
7,2,6,18,6,21944,1588,1.0,7,5,2022
9,2,6,18,6,0,0,0.0,2,1,2021
59,2,6,9,11,0,0,0.0,30,1,2021
22,2,6,15,6,0,0,0.0,27,2,2021
9,2,6,18,6,0,0,0.0,10,4,2021
39,2,6,15,19,0,0,0.0,17,4,2021
45,2,6,9,21,0,0,0.0,8,5,2021
34,2,6,15,19,0,0,0.0,15,5,2021
32,2,6,15,19,0,0,0.0,10,7,2021
30,2,6,15,19,0,0,0.0,18,9,2021
15,2,6,18,5,0,0,0.0,2,10,2021
9,2,6,18,6,0,0,0.0,8,1,2022
41,2,6,9,21,0,0,0.0,30,7,2022
33,2,6,15,19,19096,620,0.0,13,2,2021
14,2,6,18,5,21983,786,0.0,6,3,2021
4,2,6,18,6,21651,1029,0.0,3,7,2021
28,2,6,15,6,23303,1005,0.0,10,7,2021
19,2,6,18,5,26211,1109,1.0,14,8,2021
46,2,6,9,21,18027,800,0.0,9,10,2021
47,2,6,9,21,17102,714,0.0,20,8,2022
25,2,6,15,6,13405,509,0.0,19,11,2022
28,2,6,15,6,10464,426,0.0,26,11,2022
19,2,6,18,5,13690,615,0.0,10,12,2022
37,2,6,15,19,28602,1874,1.0,28,8,2021
30,2,6,15,19,38599,1889,1.0,21,5,2022
30,2,6,15,19,23438,915,0.0,1,10,2022
49,2,6,9,21,32157,1379,0.0,22,10,2022
23,2,6,15,6,0,0,0.0,16,1,2021
49,2,6,9,21,0,0,0.0,30,4,2022
53,2,6,9,11,35123,1099,1.0,8,5,2021
6,2,6,18,6,39415,1227,1.0,14,5,2022
21,2,6,15,6,39350,1272,1.0,21,5,2022
54,2,6,9,11,19911,751,0.0,29,10,2022
11,2,6,18,5,0,0,0.0,16,1,2021
0,2,6,18,6,0,0,0.0,13,3,2021
37,2,6,15,19,0,0,0.0,5,6,2021
48,2,6,9,21,0,0,0.0,19,6,2021
34,2,6,15,19,0,0,0.0,6,11,2021
58,2,6,9,11,0,0,0.0,29,1,2022
44,2,6,9,21,0,0,0.0,12,2,2022
8,2,6,18,6,0,0,0.0,13,8,2022
31,2,6,15,19,0,0,0.0,24,12,2022
16,2,6,18,5,0,0,0.0,18,12,2021
59,2,6,9,11,0,0,0.0,12,3,2022
38,2,6,15,19,0,0,0.0,21,5,2022
25,2,6,15,6,0,0,0.0,27,8,2022
3,2,6,18,6,35169,1588,0.0,5,3,2022
2,2,6,18,6,22133,1084,0.0,5,11,2022
34,2,6,15,19,23098,1353,1.0,23,1,2021
55,2,6,9,11,24830,1432,1.0,31,7,2021
38,2,6,15,19,24704,1598,1.0,14,8,2021
25,2,6,15,6,33871,1695,1.0,4,12,2021
50,2,6,9,11,24237,955,0.0,26,2,2022
39,2,6,15,19,24170,1071,1.0,19,3,2022
20,2,6,15,6,25911,1312,0.0,1,10,2022
49,2,6,9,21,36239,1709,1.0,22,10,2022
45,2,6,9,21,31305,1588,1.0,27,2,2021
6,2,6,18,6,17845,1158,0.0,2,10,2021
45,2,6,9,21,16230,861,0.0,11,6,2022
35,2,6,15,19,23202,1518,1.0,18,9,2021
12,2,6,18,5,31570,1644,1.0,22,1,2022
40,2,6,9,21,24834,1245,1.0,12,3,2022
11,2,6,18,5,19549,1042,1.0,9,4,2022
7,2,6,18,6,27631,1413,1.0,16,7,2022
41,2,6,9,21,14126,1081,0.0,17,9,2022
2,2,6,18,6,18552,1423,1.0,15,10,2022
13,2,6,18,5,26209,1517,1.0,26,11,2022
17,2,6,18,5,20517,973,0.0,8,5,2021
43,2,6,9,21,12401,770,0.0,5,6,2021
50,2,6,9,11,22523,996,0.0,21,8,2021
6,2,6,18,6,17290,739,1.0,23,10,2021
18,2,6,18,5,31319,1164,1.0,21,5,2022
28,2,6,15,6,35570,1262,1.0,18,6,2022
9,2,6,18,6,33279,1217,1.0,2,7,2022
47,2,6,9,21,34211,1516,1.0,22,10,2022
46,2,6,9,21,0,0,0.0,2,1,2021
30,2,6,15,19,0,0,0.0,23,1,2021
57,2,6,9,11,0,0,0.0,11,9,2021
30,2,6,15,19,0,0,0.0,23,10,2021
54,2,6,9,11,0,0,0.0,20,11,2021
14,2,6,18,5,0,0,0.0,25,6,2022
8,2,6,18,6,0,0,0.0,2,7,2022
16,2,6,18,5,0,0,0.0,15,10,2022
33,2,6,15,19,0,0,0.0,26,11,2022
15,2,6,18,5,0,0,0.0,20,8,2022
2,2,6,18,6,0,0,0.0,3,7,2021
28,2,6,15,6,0,0,0.0,24,7,2021
5,2,6,18,6,0,0,0.0,11,9,2021
23,2,6,15,6,0,0,0.0,30,10,2021
10,2,6,18,5,0,0,0.0,19,2,2022
41,2,6,9,21,0,0,0.0,16,4,2022
17,2,6,18,5,0,0,0.0,30,7,2022
38,2,6,15,19,0,0,0.0,10,9,2022
52,2,6,9,11,19408,867,0.0,27,2,2021
51,2,6,9,11,22911,1056,0.0,1,5,2021
29,2,6,15,6,22273,1381,0.0,30,10,2021
23,2,6,15,6,32811,1699,0.0,13,11,2021
51,2,6,9,11,31400,1657,1.0,22,1,2022
48,2,6,9,21,33589,1610,0.0,10,12,2022
51,2,6,9,11,19313,860,1.0,3,7,2021
7,2,6,18,6,18905,758,0.0,24,7,2021
23,2,6,15,6,18864,705,0.0,20,11,2021
56,2,6,9,11,22370,626,1.0,16,7,2022
22,2,6,15,6,20628,475,0.0,20,8,2022
3,2,6,18,6,21156,849,0.0,19,11,2022
52,2,6,9,11,0,0,0.0,17,4,2021
42,2,6,9,21,0,0,0.0,8,5,2021
26,2,6,15,6,0,0,0.0,26,6,2021
18,2,6,18,5,0,0,0.0,3,9,2022
41,2,6,9,21,0,0,0.0,24,12,2022
54,2,6,9,11,0,0,0.0,27,2,2021
15,2,6,18,5,0,0,0.0,30,10,2021
43,2,6,9,21,0,0,0.0,12,2,2022
37,2,6,15,19,16150,788,1.0,10,4,2021
45,2,6,9,21,27110,1423,1.0,5,6,2021
40,2,6,9,21,21662,801,0.0,13,11,2021
40,2,6,9,21,29093,973,0.0,26,2,2022
0,2,6,18,6,30003,1149,1.0,5,3,2022
41,2,6,9,21,31317,1173,1.0,16,4,2022
25,2,6,15,6,32890,1186,1.0,30,7,2022
59,2,6,9,11,0,0,0.0,13,3,2021
48,2,6,9,21,0,0,0.0,10,4,2021
19,2,6,18,5,0,0,0.0,15,5,2021
7,2,6,18,6,0,0,0.0,13,11,2021
7,2,6,18,6,0,0,0.0,26,2,2022
32,2,6,15,19,0,0,0.0,30,4,2022
33,2,6,15,19,0,0,0.0,2,7,2022
25,2,6,15,6,0,0,0.0,16,1,2021
38,2,6,15,19,0,0,0.0,3,4,2021
47,2,6,9,21,0,0,0.0,1,5,2021
31,2,6,15,19,0,0,0.0,31,7,2021
54,2,6,9,11,0,0,0.0,11,6,2022
59,2,6,9,11,0,0,0.0,8,10,2022
32,2,6,15,19,12660,451,0.0,27,3,2021
38,2,6,15,19,14614,432,0.0,24,4,2021
25,2,6,15,6,26043,1186,1.0,16,10,2021
52,2,6,9,11,37912,1540,1.0,15,1,2022
30,2,6,15,19,25469,869,1.0,26,2,2022
54,2,6,9,11,28536,1136,1.0,12,3,2022
35,2,6,15,19,26090,979,1.0,4,6,2022
33,2,6,15,19,0,0,0.0,13,2,2021
0,2,6,18,6,0,0,0.0,17,4,2021
35,2,6,15,19,0,0,0.0,24,4,2021
5,2,6,18,6,0,0,0.0,5,6,2021
17,2,6,18,5,0,0,0.0,31,7,2021
23,2,6,15,6,0,0,0.0,7,8,2021
6,2,6,18,6,0,0,0.0,14,8,2021
53,2,6,9,11,0,0,0.0,26,2,2022
45,2,6,9,21,417,7,0.0,24,9,2022
4,2,6,18,6,0,0,0.0,8,10,2022
26,2,6,15,6,0,0,0.0,3,4,2021
6,2,6,18,6,0,0,0.0,7,8,2021
42,2,6,9,21,0,0,0.0,21,8,2021
48,2,6,9,21,0,0,0.0,12,3,2022
24,2,6,15,6,0,0,0.0,23,4,2022
33,2,6,15,19,0,0,0.0,28,5,2022
8,2,6,18,6,28656,1480,1.0,5,2,2022
7,2,6,18,6,19362,955,0.0,7,5,2022
15,2,6,18,5,25733,929,0.0,29,10,2022
58,2,6,9,11,11503,811,0.0,13,3,2021
9,2,6,18,6,15013,1239,0.0,22,5,2021
14,2,6,18,5,6788,568,0.0,16,7,2022
29,2,6,15,6,11613,680,0.0,24,12,2022
31,2,6,15,19,10334,803,0.0,31,12,2022
22,2,6,15,6,9108,553,0.0,30,1,2021
20,2,6,15,6,7763,469,0.0,20,2,2021
21,2,6,15,6,6111,343,0.0,17,4,2021
48,2,6,9,21,9649,695,0.0,31,7,2021
0,2,6,18,6,21151,1321,0.0,25,9,2021
15,2,6,18,5,23350,1127,1.0,14,5,2022
43,2,6,9,21,21827,1048,1.0,6,8,2022
42,2,6,9,21,23419,1182,1.0,27,2,2021
50,2,6,9,11,17927,951,0.0,10,7,2021
52,2,6,9,11,24267,1292,0.0,11,9,2021
36,2,6,15,19,28490,1256,1.0,27,11,2021
6,2,6,18,6,37544,1919,1.0,22,1,2022
49,2,6,9,21,23729,1162,1.0,12,2,2022
23,2,6,15,6,35194,1489,1.0,19,3,2022
23,2,6,15,6,29496,1311,1.0,9,4,2022
18,2,6,18,5,35418,1657,1.0,18,6,2022
0,2,6,18,6,29651,1230,1.0,20,8,2022
22,2,6,15,6,30545,1619,1.0,22,10,2022
15,2,6,18,5,11767,820,0.0,13,2,2021
8,2,6,18,6,11348,761,0.0,24,4,2021
55,2,6,9,11,16667,891,0.0,15,5,2021
49,2,6,9,21,16759,979,0.0,21,8,2021
18,2,6,18,5,20679,1377,0.0,30,10,2021
16,2,6,18,5,6559,619,0.0,11,12,2021
11,2,6,18,5,20231,1037,0.0,11,6,2022
32,2,6,15,19,17727,1237,0.0,12,11,2022
57,2,6,9,11,28331,1160,1.0,6,2,2021
34,2,6,15,19,27786,1155,1.0,20,2,2021
21,2,6,15,6,32631,1274,1.0,3,4,2021
39,2,6,15,19,35564,1349,1.0,26,6,2021
13,2,6,18,5,37615,1033,0.0,4,12,2021
12,2,6,18,5,26986,505,0.0,5,2,2022
0,2,6,18,6,28199,684,0.0,12,3,2022
56,2,6,9,11,0,0,0.0,3,4,2021
40,2,6,9,21,0,0,0.0,13,11,2021
18,2,6,18,5,24815,1228,0.0,9,1,2021
44,2,6,9,21,15805,982,0.0,22,5,2021
11,2,6,18,5,17944,839,0.0,15,1,2022
12,2,6,18,5,19779,788,0.0,26,3,2022
9,2,6,18,6,0,0,0.0,16,1,2021
26,2,6,15,6,0,0,0.0,30,1,2021
44,2,6,9,21,0,0,0.0,6,3,2021
6,2,6,18,6,0,0,0.0,13,3,2021
14,2,6,18,5,0,0,0.0,24,4,2021
57,2,6,9,11,0,0,0.0,19,6,2021
54,2,6,9,11,0,0,0.0,13,11,2021
23,2,6,15,6,0,0,0.0,8,1,2022
32,2,6,15,19,0,0,0.0,7,5,2022
37,2,6,15,19,0,0,0.0,11,6,2022
18,2,6,18,5,0,0,0.0,9,7,2022
3,2,6,18,6,0,0,0.0,29,10,2022
23,2,6,15,6,0,0,0.0,9,1,2021
34,2,6,15,19,0,0,0.0,23,1,2021
57,2,6,9,11,0,0,0.0,12,3,2022
37,2,6,15,19,0,0,0.0,23,7,2022
44,2,6,9,21,0,0,0.0,3,9,2022
17,2,6,18,5,19285,745,1.0,23,1,2021
7,2,6,18,6,18048,635,0.0,6,2,2021
10,2,6,18,5,19454,589,0.0,27,2,2021
53,2,6,9,11,22245,692,0.0,8,5,2021
37,2,6,15,19,21509,798,0.0,5,6,2021
22,2,6,15,6,19308,732,0.0,5,11,2022
56,2,6,9,11,6126,475,0.0,10,4,2021
47,2,6,9,21,21963,1735,1.0,2,10,2021
23,2,6,15,6,31735,1865,1.0,30,10,2021
26,2,6,15,6,31929,1620,2.0,22,1,2022
53,2,6,9,11,24405,1346,1.0,14,5,2022
42,2,6,9,21,20930,886,0.0,22,10,2022
51,2,6,9,11,30738,1396,0.0,25,9,2021
6,2,6,18,6,22161,752,0.0,25,12,2021
9,2,6,18,6,37487,1279,0.0,2,4,2022
31,2,6,15,19,32082,697,0.0,1,10,2022
36,2,6,15,19,0,0,0.0,22,5,2021
45,2,6,9,21,0,0,0.0,3,12,2022
56,2,6,9,11,0,0,0.0,6,3,2021
56,2,6,9,11,0,0,0.0,20,3,2021
44,2,6,9,21,0,0,0.0,17,4,2021
30,2,6,15,19,0,0,0.0,1,5,2021
45,2,6,9,21,0,0,0.0,25,12,2021
27,2,6,15,6,41906,1850,1.0,5,6,2021
18,2,6,18,5,31733,1186,0.0,10,7,2021
4,2,6,18,6,37996,1269,1.0,26,2,2022
40,2,6,9,21,39376,1257,1.0,7,5,2022
48,2,6,9,21,40608,1302,1.0,18,6,2022
26,2,6,15,6,31005,728,0.0,17,9,2022
29,2,6,15,6,0,0,0.0,13,2,2021
39,2,6,15,19,0,0,0.0,10,7,2021
42,2,6,9,21,0,0,0.0,1,1,2022
14,2,6,18,5,0,0,0.0,31,12,2022
57,2,6,9,11,0,0,0.0,27,3,2021
45,2,6,9,21,0,0,0.0,17,4,2021
55,2,6,9,11,0,0,0.0,6,11,2021
13,2,6,18,5,0,0,0.0,27,11,2021
34,2,6,15,19,0,0,0.0,19,2,2022
35,2,6,15,19,0,0,0.0,10,9,2022
15,2,6,18,5,8964,983,0.0,6,3,2021
31,2,6,15,19,12377,1667,0.0,25,9,2021
46,2,6,9,21,14518,1522,1.0,2,10,2021
44,2,6,9,21,25817,1870,1.0,26,3,2022
26,2,6,15,6,18970,1503,1.0,16,4,2022
28,2,6,15,6,16012,1523,1.0,30,4,2022
52,2,6,9,11,22712,1832,1.0,31,12,2022
0,2,6,18,6,38535,1268,1.0,1,5,2021
20,2,6,15,6,22871,840,0.0,19,6,2021
6,2,6,18,6,28935,786,0.0,27,11,2021
57,2,6,9,11,37391,986,1.0,4,6,2022
33,2,6,15,19,27256,851,0.0,6,8,2022
10,2,6,18,5,36683,1155,0.0,8,10,2022
1,2,6,18,6,25581,780,0.0,5,11,2022
28,2,6,15,6,19377,783,0.0,16,1,2021
25,2,6,15,6,19378,679,0.0,6,3,2021
6,2,6,18,6,10095,421,0.0,17,7,2021
54,2,6,9,11,7757,481,0.0,9,10,2021
6,2,6,18,6,1085,18,0.0,30,10,2021
2,2,6,18,6,8677,410,0.0,19,2,2022
5,2,6,18,6,1999,170,0.0,12,3,2022
38,2,6,15,19,0,0,0.0,18,12,2021
9,2,6,18,6,0,0,0.0,23,7,2022
18,2,6,18,5,0,0,0.0,27,2,2021
0,2,6,18,6,0,0,0.0,26,6,2021
0,2,6,18,6,0,0,0.0,25,9,2021
55,2,6,9,11,0,0,0.0,26,3,2022
21,2,6,15,6,0,0,0.0,27,8,2022
26,2,6,15,6,0,0,0.0,8,10,2022
46,2,6,9,21,10100,697,0.0,6,2,2021
24,2,6,15,6,13022,1089,0.0,26,6,2021
15,2,6,18,5,16892,1200,0.0,17,7,2021
5,2,6,18,6,4109,556,0.0,4,9,2021
28,2,6,15,6,10289,865,0.0,11,9,2021
9,2,6,18,6,9297,844,0.0,18,9,2021
2,2,6,18,6,10007,1138,1.0,25,9,2021
48,2,6,9,21,19957,1311,1.0,16,10,2021
6,2,6,18,6,21177,1423,1.0,13,11,2021
59,2,6,9,11,11465,1093,1.0,15,1,2022
19,2,6,18,5,31889,1401,0.0,27,2,2021
8,2,6,18,6,23939,1224,0.0,1,5,2021
37,2,6,15,19,19433,873,0.0,26,6,2021
9,2,6,18,6,20141,833,0.0,1,1,2022
33,2,6,15,19,24345,1030,0.0,15,1,2022
7,2,6,18,6,39948,1738,1.0,26,2,2022
33,2,6,15,19,24144,955,0.0,23,7,2022
29,2,6,15,6,22870,905,0.0,6,8,2022
58,2,6,9,11,28229,1066,0.0,3,12,2022
0,2,6,18,6,28241,1005,0.0,24,12,2022
19,2,6,18,5,24218,719,1.0,9,1,2021
20,2,6,15,6,21640,648,1.0,16,1,2021
16,2,6,18,5,19157,725,1.0,30,1,2021
9,2,6,18,6,23183,880,1.0,22,5,2021
24,2,6,15,6,14548,807,0.0,30,10,2021
32,2,6,15,19,30822,1180,1.0,27,11,2021
0,2,6,18,6,27660,1032,1.0,19,3,2022
38,2,6,15,19,34276,1177,1.0,27,8,2022
49,2,6,9,21,33890,1316,1.0,10,12,2022
53,2,6,9,11,0,0,0.0,8,5,2021
5,2,6,18,6,0,0,0.0,15,1,2022
45,2,6,9,21,0,0,0.0,5,2,2022
33,2,6,15,19,0,0,0.0,15,10,2022
17,2,6,18,5,0,0,0.0,10,12,2022
6,2,6,18,6,0,0,0.0,24,12,2022
13,2,6,18,5,17456,574,1.0,20,2,2021
10,2,6,18,5,6582,98,0.0,1,5,2021
50,2,6,9,11,18139,767,1.0,9,10,2021
25,2,6,15,6,18592,584,1.0,11,6,2022
10,2,6,18,5,5672,327,1.0,27,8,2022
18,2,6,18,5,0,0,0.0,10,7,2021
27,2,6,15,6,0,0,0.0,17,7,2021
22,2,6,15,6,0,0,0.0,4,12,2021
37,2,6,15,19,0,0,0.0,5,2,2022
14,2,6,18,5,0,0,0.0,9,4,2022
41,2,6,9,21,0,0,0.0,30,7,2022
25,2,6,15,6,0,0,0.0,13,8,2022
55,2,6,9,11,15571,528,0.0,2,1,2021
33,2,6,15,19,18888,575,0.0,13,2,2021
10,2,6,18,5,24434,434,1.0,1,5,2021
14,2,6,18,5,19364,367,1.0,15,5,2021
53,2,6,9,11,27389,904,2.0,26,6,2021
26,2,6,15,6,28902,1322,1.0,23,10,2021
34,2,6,15,19,35505,1582,1.0,30,10,2021
56,2,6,9,11,26782,1019,1.0,13,11,2021
46,2,6,9,21,27829,1362,1.0,5,2,2022
40,2,6,9,21,21090,824,0.0,21,5,2022
54,2,6,9,11,19355,584,0.0,1,10,2022
44,2,6,9,21,17531,1154,1.0,30,1,2021
31,2,6,15,19,23516,1923,1.0,2,10,2021
7,2,6,18,6,13530,1148,1.0,6,11,2021
56,2,6,9,11,18330,1492,1.0,4,12,2021
37,2,6,15,19,27280,1459,1.0,5,3,2022
23,2,6,15,6,21601,1299,0.0,6,8,2022
15,2,6,18,5,26207,1705,1.0,26,11,2022
25,2,6,15,6,13048,523,0.0,30,1,2021
20,2,6,15,6,15943,611,1.0,6,2,2021
8,2,6,18,6,12910,493,0.0,6,3,2021
15,2,6,18,5,15183,908,0.0,19,6,2021
4,2,6,18,6,9387,618,0.0,24,7,2021
15,2,6,18,5,10415,654,0.0,21,8,2021
25,2,6,15,6,20969,941,0.0,24,9,2022
46,2,6,9,21,34398,1808,1.0,15,10,2022
28,2,6,15,6,27125,1425,0.0,10,12,2022
17,2,6,18,5,8635,1208,0.0,7,8,2021
19,2,6,18,5,22033,1803,1.0,9,10,2021
26,2,6,15,6,19607,1430,0.0,13,11,2021
24,2,6,15,6,22422,1422,1.0,18,12,2021
34,2,6,15,19,18713,1395,1.0,8,1,2022
32,2,6,15,19,16632,1365,1.0,22,1,2022
48,2,6,9,21,27985,1736,1.0,8,10,2022
36,2,6,15,19,24534,1351,0.0,24,12,2022
12,2,6,18,5,16385,1001,0.0,29,5,2021
48,2,6,9,21,2548,478,0.0,10,7,2021
46,2,6,9,21,21200,1111,0.0,13,11,2021
3,2,6,18,6,15737,904,0.0,19,2,2022
44,2,6,9,21,18952,1019,0.0,16,7,2022
10,2,6,18,5,16520,906,0.0,24,12,2022
47,2,6,9,21,20303,1013,0.0,9,1,2021
54,2,6,9,11,23017,1121,0.0,15,5,2021
14,2,6,18,5,22239,1040,0.0,12,6,2021
40,2,6,9,21,30389,1191,1.0,22,1,2022
44,2,6,9,21,22209,734,0.0,5,2,2022
23,2,6,15,6,22154,873,0.0,26,3,2022
35,2,6,15,19,25546,1051,0.0,30,4,2022
25,2,6,15,6,23382,784,0.0,23,7,2022
28,2,6,15,6,17629,789,0.0,24,9,2022
5,2,6,18,6,18664,794,0.0,26,11,2022
31,2,6,15,19,11893,842,0.0,11,9,2021
14,2,6,18,5,31697,1314,1.0,16,4,2022
5,2,6,18,6,38662,1424,0.0,27,8,2022
54,2,6,9,11,5367,286,0.0,20,3,2021
23,2,6,15,6,15716,607,0.0,5,2,2022
56,2,6,9,11,16616,592,0.0,19,3,2022
51,2,6,9,11,19601,706,0.0,3,9,2022
7,2,6,18,6,32430,979,1.0,3,12,2022
37,2,6,15,19,13565,619,0.0,22,5,2021
50,2,6,9,11,16987,429,0.0,2,7,2022
54,2,6,9,11,0,0,0.0,24,4,2021
49,2,6,9,21,0,0,0.0,19,6,2021
37,2,6,15,19,0,0,0.0,11,9,2021
35,2,6,15,19,0,0,0.0,29,1,2022
54,2,6,9,11,0,0,0.0,26,3,2022
58,2,6,9,11,0,0,0.0,28,5,2022
41,2,6,9,21,0,0,0.0,9,7,2022
18,2,6,18,5,13210,804,1.0,9,1,2021
52,2,6,9,11,11696,885,1.0,6,3,2021
20,2,6,15,6,19119,952,0.0,15,5,2021
38,2,6,15,19,30613,1278,0.0,30,4,2022
14,2,6,18,5,26498,1103,0.0,18,6,2022
21,2,6,15,6,1310,54,0.0,15,10,2022
45,2,6,9,21,21270,1093,0.0,20,2,2021
20,2,6,15,6,21034,1211,0.0,10,4,2021
52,2,6,9,11,19950,1143,0.0,17,4,2021
9,2,6,18,6,17699,968,1.0,19,6,2021
57,2,6,9,11,13439,779,0.0,13,11,2021
37,2,6,15,19,19106,770,0.0,11,12,2021
54,2,6,9,11,25050,1128,0.0,4,6,2022
31,2,6,15,19,26893,1167,0.0,9,7,2022
20,2,6,15,6,30548,1257,0.0,23,7,2022
45,2,6,9,21,32166,1119,0.0,13,8,2022
3,2,6,18,6,23824,589,0.0,26,11,2022
49,2,6,9,21,140,115,0.0,8,5,2021
56,2,6,9,11,29449,1276,1.0,16,4,2022
51,2,6,9,11,21469,756,0.0,3,9,2022
42,2,6,9,21,0,0,0.0,13,2,2021
37,2,6,15,19,0,0,0.0,22,5,2021
58,2,6,9,11,0,0,0.0,9,10,2021
4,2,6,18,6,0,0,0.0,5,11,2022
17,2,6,18,5,0,0,0.0,10,12,2022
54,2,6,9,11,24634,1152,1.0,6,2,2021
51,2,6,9,11,17244,781,0.0,20,2,2021
