SKU_ID,Date,Manufacturer,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns
SKU1034,2022-01-29,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,25076,914,3534.0,0,0,0,
SKU1050,2022-07-09,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,19035,690,2735.0,0,0,0,
SKU1069,2022-12-31,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,20214,989,2483.0,0,0,0,
SKU1065,2021-03-20,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,32681,1465,5134.0,0,0,0,
SKU1016,2021-04-17,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,38136,1643,5700.0,0,0,0,
SKU1069,2021-07-31,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,33325,1176,3478.0,0,0,0,
SKU1024,2022-04-23,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,34315,1171,4138.0,395.0,980.5967590187045,55903.0,2.0
SKU1014,2022-07-16,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,13282,408,1807.0,0,0,0,
SKU1058,2022-10-08,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,22155,637,1333.0,0,0,0,
SKU1023,2021-06-05,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1031,2021-07-17,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1013,2021-08-07,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1032,2021-09-25,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1050,2022-03-12,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1039,2022-03-19,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1038,2022-04-23,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1050,2022-08-27,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1067,2021-01-02,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,20418,860,4568.0,0,0,0,
SKU1020,2021-06-05,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,24569,985,4474.0,0,0,0,
SKU1032,2021-09-04,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,19469,704,3936.0,0,0,0,
SKU1021,2021-09-25,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,15535,497,3103.0,0,0,0,
SKU1024,2021-10-09,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,24796,963,3079.0,636.0,2259.174456746895,84262.0,2.0
SKU1059,2022-01-08,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,29294,971,4125.0,0,0,0,
SKU1054,2022-05-21,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,30185,954,3436.0,0,0,0,
SKU1059,2022-08-13,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,43257,1411,4920.0,0,0,0,
SKU1038,2021-05-15,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1058,2022-10-01,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1068,2022-12-31,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1022,2021-05-01,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1049,2021-09-25,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1064,2021-10-02,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1047,2022-04-09,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1066,2022-04-23,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1016,2022-05-14,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1070,2022-07-23,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1031,2021-02-06,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1015,2021-03-13,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,249.0,0,0,0,
SKU1049,2021-04-24,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,564.0,0,0,0,
SKU1038,2021-05-08,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1031,2021-06-05,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,994.0,0,0,0,
SKU1032,2021-07-10,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1019,2021-12-04,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1053,2021-03-06,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1040,2021-07-24,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1012,2021-10-09,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1028,2022-04-02,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1018,2022-08-13,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1070,2022-10-08,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1069,2021-01-09,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,9587,539,607.0,0,0,0,
SKU1058,2021-09-04,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,20492,1055,2599.0,0,0,0,
SKU1042,2022-07-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,23727,1069,2564.0,0,0,0,
SKU1026,2021-02-20,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1030,2022-09-24,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1014,2021-01-16,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1027,2021-08-14,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1017,2021-12-25,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1031,2022-05-28,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1044,2022-06-04,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1024,2022-08-20,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,688.0,3324.876551555215,136532.0,2.0
SKU1051,2022-12-31,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1027,2021-10-02,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1012,2022-01-29,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1059,2022-08-27,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1058,2022-10-15,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1058,2022-12-31,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1069,2021-06-05,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1021,2021-07-31,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1025,2021-10-09,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1018,2021-12-25,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1068,2022-04-02,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1043,2022-04-16,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1055,2022-10-22,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1016,2021-01-30,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,3658,273,3113.0,0,0,0,
SKU1015,2021-06-12,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,14922,940,4532.0,0,0,0,
SKU1056,2021-07-10,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,15430,974,3961.0,0,0,0,
SKU1057,2021-10-23,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,27852,1557,4282.0,0,0,0,
SKU1048,2022-01-22,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,32212,1645,5740.0,0,0,0,
SKU1064,2022-05-14,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,19028,1026,3720.0,0,0,0,
SKU1044,2021-01-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,25601,1128,7817.0,0,0,0,
SKU1059,2021-03-27,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,18000,1056,5217.0,0,0,0,
SKU1059,2021-06-05,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,17322,1378,4151.0,0,0,0,
SKU1054,2021-07-17,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,10752,542,3624.0,0,0,0,
SKU1069,2021-08-28,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,12422,586,2411.0,0,0,0,
SKU1043,2021-12-18,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,19250,719,941.0,0,0,0,
SKU1060,2022-01-08,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,32194,1306,2786.0,0,0,0,
SKU1040,2022-02-26,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,31867,1150,3492.0,0,0,0,
SKU1061,2022-06-25,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,19683,741,2652.0,0,0,0,
SKU1022,2022-08-27,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,48004,1284,4138.0,0,0,0,
SKU1057,2022-10-15,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,25909,366,2690.0,0,0,0,
SKU1034,2021-01-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,17307,1270,1671.0,0,0,0,
SKU1022,2021-01-09,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,22535,1547,1591.0,0,0,0,
SKU1051,2021-07-31,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,26331,1808,3068.0,0,0,0,
SKU1052,2021-10-23,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,24158,1871,3814.0,0,0,0,
SKU1033,2021-11-20,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,32112,1934,3838.0,0,0,0,
SKU1045,2021-11-27,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,30253,1772,3346.0,0,0,0,
SKU1053,2022-09-10,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,33903,1766,2550.0,0,0,0,
SKU1046,2022-12-24,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,37583,1767,2396.0,0,0,0,
SKU1046,2021-02-20,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1019,2021-07-10,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1069,2021-10-02,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1026,2021-10-23,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1050,2022-01-08,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1058,2022-08-27,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1049,2021-04-03,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1035,2021-12-04,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1047,2022-01-15,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1037,2022-01-22,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1052,2022-12-31,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1030,2021-03-13,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,400.0,0,0,0,
SKU1060,2021-07-17,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,541.0,0,0,0,
SKU1014,2021-09-04,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,118.0,0,0,0,
SKU1030,2021-10-16,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1036,2022-04-16,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1015,2022-11-12,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1029,2021-02-20,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1016,2021-03-06,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1049,2021-07-31,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1018,2021-12-18,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1014,2021-12-25,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1039,2022-04-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1027,2022-04-16,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1038,2022-05-28,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1036,2022-08-27,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1049,2021-05-08,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1044,2021-06-05,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1059,2021-11-20,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1035,2021-12-04,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1015,2022-01-08,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1050,2022-01-15,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1064,2022-02-12,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1031,2021-01-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,20418,860,4568.0,0,0,0,
SKU1011,2021-02-13,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,20984,899,4346.0,0,0,0,
SKU1031,2021-07-10,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,13802,446,3398.0,0,0,0,
SKU1035,2021-07-17,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,23115,860,3838.0,0,0,0,
SKU1028,2021-12-25,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,15366,554,2654.0,0,0,0,
SKU1019,2022-05-07,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,29457,923,3224.0,0,0,0,
SKU1063,2022-10-08,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,40952,1222,3659.0,0,0,0,
SKU1043,2022-04-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,27104,1529,2673.0,0,0,0,
SKU1017,2022-05-21,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,25808,1440,2202.0,0,0,0,
SKU1026,2022-07-16,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,17041,958,2183.0,0,0,0,
SKU1019,2022-11-05,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,28692,1541,3450.0,0,0,0,
SKU1056,2022-12-24,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,28285,1432,2485.0,0,0,0,
SKU1039,2022-02-19,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,20658,1119,3373.0,0,0,0,
SKU1067,2022-06-25,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,30906,1705,3998.0,0,0,0,
SKU1060,2022-07-16,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,29821,1515,4957.0,0,0,0,
SKU1052,2022-08-13,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,23264,1267,4175.0,0,0,0,
SKU1066,2021-01-16,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,29714,1195,6276.0,0,0,0,
SKU1054,2021-05-01,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,36508,1629,5785.0,0,0,0,
SKU1026,2021-07-24,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,27927,1556,5583.0,0,0,0,
SKU1060,2022-03-19,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,20687,1299,4773.0,0,0,0,
SKU1048,2022-04-09,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,16287,1166,4635.0,0,0,0,
SKU1067,2022-12-10,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,27994,1799,6300.0,0,0,0,
SKU1050,2021-04-03,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1019,2021-07-17,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1046,2021-11-27,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1048,2022-01-22,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1047,2022-07-30,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1067,2021-05-22,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1057,2021-06-19,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,90.0,0,0,0,
SKU1066,2021-09-18,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1033,2022-03-26,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1013,2022-05-28,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1021,2022-07-16,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1046,2022-09-10,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1038,2022-12-10,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1066,2021-05-15,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,19960,1343,4281.0,0,0,0,
SKU1061,2022-01-01,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,30519,1774,6382.0,0,0,0,
SKU1038,2022-04-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,35538,1738,5727.0,0,0,0,
SKU1023,2022-04-23,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,31825,1695,6190.0,0,0,0,
SKU1029,2022-05-14,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,33363,1764,5195.0,0,0,0,
SKU1019,2022-06-04,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,36966,2020,5525.0,0,0,0,
SKU1054,2022-10-22,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,39818,2145,4169.0,0,0,0,
SKU1023,2021-02-20,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1014,2021-04-10,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1043,2021-07-17,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Sensodyne,0,0,0.0,0,0,0,
SKU1035,2021-07-24,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1024,2021-09-25,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1039,2021-10-02,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1061,2021-12-11,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1039,2021-12-25,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1061,2022-01-01,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1020,2022-01-08,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1017,2022-06-04,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1022,2022-11-26,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1058,2021-02-13,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1070,2022-05-28,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1016,2022-07-30,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1053,2022-08-27,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
SKU1021,2021-01-02,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1032,2021-01-16,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1023,2021-04-03,Synergix solutions ,Oral Care,Toothpaste,Whitening Toothpaste,Close-up,0,0,0.0,0,0,0,
SKU1037,2021-06-19,Synergix solutions ,Oral Care,Toothpaste,Sensitivity Toothpaste,Colgate,0,0,0.0,0,0,0,
SKU1067,2021-10-23,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1070,2021-12-11,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Himalaya Herbals,0,0,0.0,0,0,0,
SKU1051,2022-01-29,Synergix solutions ,Oral Care,Toothpaste,Fluoride-Free Toothpaste,Tom's of Maine,0,0,0.0,0,0,0,
